entry_time,exit_time,side,entry,sl,tp,exit,qty,pnl,balance_after,result,exit_minus_entry,cumulative_pnl
2025-01-24 13:40:00+00:00,2025-01-24 14:25:00+00:00,sell,0.9048,0.9057,0.9039000000000001,0.9057,111111.11111112335,-100.0,9900.0,loss,0.0008999999999999009,-100.0
2025-01-24 15:05:00+00:00,2025-01-24 19:05:00+00:00,sell,0.90444,0.9061899999999999,0.9026900000000001,0.9061899999999999,56571.428571431214,-99.0,9801.0,loss,0.0017499999999999183,-199.0
2025-01-24 20:30:00+00:00,2025-01-27 00:00:00+00:00,sell,0.9055500000000001,0.90672,0.9043800000000002,0.9043800000000002,83769.2307692384,98.01,9899.01,win,-0.0011699999999998933,-100.99
2025-01-27 03:50:00+00:00,2025-01-27 15:15:00+00:00,sell,0.90436,0.90555,0.9031700000000001,0.9031700000000001,83184.95798319933,98.9901,9998.000100000001,win,-0.0011899999999999133,-1.9998999999999967
2025-01-27 17:35:00+00:00,2025-01-27 23:00:00+00:00,sell,0.90322,0.90464,0.9018,0.90464,70408.45140845186,-99.98000100000002,9898.020099000001,loss,0.0014199999999999768,-101.97990100000001
2025-01-28 00:05:00+00:00,2025-01-28 01:20:00+00:00,sell,0.90361,0.9047799999999999,0.9024400000000001,0.9024400000000001,84598.46238462311,98.98020099000001,9997.00029999,win,-0.0011699999999998933,-2.999700009999998
2025-01-28 01:55:00+00:00,2025-01-28 15:40:00+00:00,sell,0.90152,0.9045599999999999,0.8984800000000001,0.8984800000000001,32884.869407862585,99.9700029999,10096.970302989901,win,-0.0030399999999999316,96.9703029899
2025-01-28 16:05:00+00:00,2025-01-28 20:35:00+00:00,sell,0.89818,0.89969,0.89667,0.89969,66867.35299993261,-100.96970302989901,9996.000599960002,loss,0.0015100000000000113,-3.999400039999003
2025-01-28 23:50:00+00:00,2025-01-29 02:30:00+00:00,sell,0.8999400000000001,0.90089,0.8989900000000002,0.8989900000000002,105221.05894695898,99.96000599960001,10095.9606059596,win,-0.0009499999999998954,95.96060595960101
2025-01-29 05:15:00+00:00,2025-01-29 07:15:00+00:00,sell,0.89752,0.8985099999999999,0.89653,0.8985099999999999,101979.40006020464,-100.95960605959601,9995.000999900005,loss,0.0009899999999999354,-4.999000099995001
2025-01-29 11:55:00+00:00,2025-01-29 16:45:00+00:00,sell,0.89837,0.8996799999999999,0.8970600000000001,0.8970600000000001,76297.71755649311,99.95000999900005,10094.951009899005,win,-0.0013099999999999223,94.95100989900504
2025-01-29 19:00:00+00:00,2025-01-30 08:05:00+00:00,sell,0.89834,0.8999499999999999,0.8967300000000001,0.8967300000000001,62701.55906769999,100.94951009899005,10195.900519997995,win,-0.0016099999999998893,195.9005199979951
2025-01-30 11:50:00+00:00,2025-01-30 16:00:00+00:00,sell,0.89707,0.89848,0.8956600000000001,0.89848,72311.35120566409,-101.95900519997996,10093.941514798014,loss,0.0014099999999999113,93.94151479801515
2025-01-30 22:15:00+00:00,2025-01-30 22:35:00+00:00,buy,0.89925,0.89796,0.90054,0.90054,78247.60864184426,100.93941514798014,10194.880929945995,win,0.0012900000000000134,194.8809299459953
2025-01-31 01:25:00+00:00,2025-01-31 16:10:00+00:00,buy,0.90061,0.8984500000000001,0.90277,0.90277,47198.52282382537,101.94880929945995,10296.829739245455,win,0.0021599999999999397,296.82973924545524
2025-01-31 16:20:00+00:00,2025-01-31 19:05:00+00:00,buy,0.9032899999999999,0.9001100000000001,0.9064699999999998,0.9001100000000001,32379.967733477806,-102.96829739245456,10193.861441853001,loss,-0.0031799999999998496,193.86144185300068
2025-01-31 20:20:00+00:00,2025-01-31 22:50:00+00:00,buy,0.90167,0.90008,0.90326,0.90326,64112.336112283825,101.93861441853002,10295.800056271532,win,0.0015899999999999803,295.8000562715307
2025-02-03 00:00:00+00:00,2025-02-03 00:10:00+00:00,buy,0.90428,0.90097,0.9075899999999999,0.9075899999999999,31105.136121666972,102.95800056271531,10398.758056834247,win,0.003309999999999924,398.758056834246
2025-02-03 00:45:00+00:00,2025-02-03 02:00:00+00:00,buy,0.90813,0.9021,0.91416,0.9021,17245.038236872773,-103.98758056834248,10294.770476265905,loss,-0.00602999999999998,294.77047626590354
2025-02-03 08:05:00+00:00,2025-02-03 15:05:00+00:00,buy,0.9023899999999999,0.90095,0.9038299999999998,0.90095,71491.46164074112,-102.94770476265906,10191.822771503246,loss,-0.0014399999999998858,191.8227715032445
2025-02-03 16:00:00+00:00,2025-02-03 17:20:00+00:00,buy,0.9035799999999999,0.90025,0.9069099999999999,0.90025,30606.07438889915,-101.91822771503246,10089.904543788214,loss,-0.003329999999999944,89.90454378821204
2025-02-03 18:00:00+00:00,2025-02-03 19:55:00+00:00,buy,0.90328,0.89919,0.9073699999999999,0.89919,24669.693261096316,-100.89904543788214,9989.005498350332,loss,-0.004089999999999927,-10.994501649670099
2025-02-03 23:20:00+00:00,2025-02-03 23:25:00+00:00,sell,0.90032,0.90148,0.8991600000000001,0.8991600000000001,86112.1163650936,99.89005498350332,10088.895553333836,win,-0.0011599999999999389,88.89555333383322
2025-02-03 23:35:00+00:00,2025-02-04 15:50:00+00:00,sell,0.8978400000000001,0.9015299999999999,0.8941500000000002,0.8941500000000002,27341.180361339346,100.88895553333836,10189.784508867175,win,-0.00368999999999986,189.78450886717158
2025-02-04 16:10:00+00:00,2025-02-04 16:55:00+00:00,sell,0.8938400000000001,0.8951199999999999,0.8925600000000002,0.8951199999999999,79607.69147553494,-101.89784508867173,10087.886663778503,loss,0.0012799999999998368,87.88666377849985
2025-02-04 21:35:00+00:00,2025-02-05 03:50:00+00:00,sell,0.89597,0.8972,0.8947400000000001,0.8947400000000001,82015.33872990965,100.87886663778504,10188.765530416289,win,-0.0012299999999999534,188.7655304162849
2025-02-05 12:35:00+00:00,2025-02-05 17:35:00+00:00,buy,0.89757,0.89637,0.89877,0.89877,84906.37942013724,101.88765530416289,10290.653185720452,win,0.0011999999999999789,290.65318572044777
