entry_time,exit_time,side,entry,sl,tp,exit,qty,pnl,balance_after,result,exit_minus_entry,cumulative_pnl
2025-01-24 16:30:00+00:00,2025-01-24 17:15:00+00:00,buy,98.632,98.48,98.784,98.48,657.8947368421009,-100.00000000000001,9900.0,loss,-0.15200000000000102,-100.00000000000001
2025-01-24 17:25:00+00:00,2025-01-27 00:00:00+00:00,sell,98.422,98.696,98.148,98.148,361.31386861313746,98.99999999999999,9999.0,win,-0.2740000000000009,-1.0000000000000284
2025-01-27 01:00:00+00:00,2025-01-27 10:20:00+00:00,sell,98.063,98.496,97.63000000000001,97.63000000000001,230.92378752887225,99.99000000000001,10098.99,win,-0.4329999999999927,98.98999999999998
2025-01-27 10:30:00+00:00,2025-01-27 11:15:00+00:00,sell,97.59,97.915,97.265,97.265,310.73815384615114,100.9899,10199.9799,win,-0.32500000000000284,199.9799
2025-01-27 12:00:00+00:00,2025-01-29 11:40:00+00:00,sell,97.192,97.686,96.69799999999998,96.69799999999998,206.47732591092534,101.99979900000001,10301.979699,win,-0.494000000000014,301.979699
2025-01-29 14:00:00+00:00,2025-01-29 15:20:00+00:00,sell,96.704,96.824,96.58399999999999,96.58399999999999,858.4983082499675,103.01979699,10404.99949599,win,-0.12000000000000455,404.99949599
2025-01-29 15:35:00+00:00,2025-01-29 19:00:00+00:00,sell,96.54899999999999,96.725,96.37299999999999,96.725,591.1931531812436,-104.04999495990002,10300.9495010301,loss,0.17600000000000193,300.9495010301
2025-01-30 00:00:00+00:00,2025-01-30 01:15:00+00:00,sell,96.645,96.808,96.48199999999999,96.808,631.9600920876939,-103.009495010301,10197.940006019799,loss,0.16300000000001091,197.940006019799
2025-01-30 02:25:00+00:00,2025-01-30 03:00:00+00:00,sell,96.657,96.855,96.45899999999999,96.45899999999999,515.0474750514854,101.97940006019797,10299.919406079996,win,-0.1980000000000075,299.919406079997
2025-01-30 03:10:00+00:00,2025-01-30 15:10:00+00:00,sell,96.34,96.731,95.94900000000001,95.94900000000001,263.425048748855,102.99919406079997,10402.918600140796,win,-0.39099999999999113,402.9186001407969
2025-01-30 15:30:00+00:00,2025-01-30 16:10:00+00:00,sell,95.88,96.061,95.69899999999998,96.061,574.7468839856425,-104.02918600140796,10298.889414139388,loss,0.1810000000000116,298.8894141393889
2025-01-30 17:15:00+00:00,2025-01-30 18:05:00+00:00,sell,95.841,96.092,95.58999999999999,96.092,410.314319288414,-102.98889414139389,10195.900519997995,loss,0.2510000000000048,195.90051999799505
2025-01-30 19:25:00+00:00,2025-01-30 20:40:00+00:00,sell,96.07,96.297,95.84299999999999,96.297,449.15861321576307,-101.95900519997996,10093.941514798014,loss,0.22700000000000387,93.94151479801509
2025-01-30 21:15:00+00:00,2025-01-30 22:35:00+00:00,sell,96.197,96.333,96.061,96.061,742.2015819704658,100.93941514798014,10194.880929945995,win,-0.13599999999999568,194.88092994599523
2025-01-30 23:40:00+00:00,2025-01-31 07:00:00+00:00,sell,95.771,96.167,95.375,96.167,257.4464881299489,-101.94880929945995,10092.932120646536,loss,0.3960000000000008,92.93212064653528
