entry_time,exit_time,side,entry_spread,exit_spread,entry_z,exit_z,gross_pnl,cost,net_pnl,duration_bars,duration_days,exit_reason,window_idx,train_beta,y,x
2024-02-01 12:00:00+02:00,2024-02-09 05:00:00+02:00,1,0.012714984513713112,0.02139657754777935,-2.052362531664827,-0.48380143031900824,0.008681593034066237,0.0011708333333333332,0.0075107597007329045,137,5.708333333333333,mean_revert,0,-0.28820232891520275,NZDCAD,CHFJPY
2024-02-22 09:00:00+02:00,2024-02-28 03:00:00+02:00,-1,0.03593935103133439,0.026522342101034102,2.0458124915730154,0.3589253929242762,0.009417008930300286,0.000975,0.008442008930300286,90,3.75,mean_revert,0,-0.28820232891520275,NZDCAD,CHFJPY
2024-03-21 15:00:00+02:00,2024-04-01 00:00:00+03:00,1,0.00971210844832382,-0.0031906259804821424,-2.0580168941226815,-2.808432860141797,-0.012902734428805962,0.0012333333333333332,-0.014136067762139295,152,6.333333333333333,end_of_window,0,-0.28820232891520275,NZDCAD,CHFJPY
2024-05-15 19:00:00+03:00,2024-06-26 18:00:00+03:00,-1,0.018076815680484692,0.0242880752594396,2.0361484183876,0.487455001425955,-0.0062112595789549085,0.0035958333333333333,-0.009807092912288241,719,29.958333333333332,mean_revert,1,-0.12588889418100405,NZDCAD,CHFJPY
2024-07-25 14:00:00+03:00,2024-07-31 16:00:00+03:00,1,-0.018126954707878173,-0.004957944625277655,-2.004436298232744,-0.46915064189928957,0.013169010082600519,0.0010083333333333333,0.012160676749267185,98,4.083333333333333,mean_revert,2,0.3305260328037325,NZDCAD,CHFJPY
2024-08-20 17:00:00+03:00,2024-10-01 00:00:00+03:00,-1,0.016656374071029267,0.04006077105073391,2.0145522794819612,1.9432148872614823,-0.023404396979704645,0.0035291666666666666,-0.02693356364637131,703,29.291666666666668,end_of_window,2,0.3305260328037325,NZDCAD,CHFJPY
2024-10-28 07:00:00+02:00,2024-11-27 11:00:00+02:00,1,-0.006672627399171072,-0.0010780954278917232,-2.013337362557626,-0.47126687946941337,0.005594531971279348,0.0028125,0.0027820319712793485,531,22.125,mean_revert,3,0.23479535504236682,NZDCAD,CHFJPY
2024-12-18 23:00:00+02:00,2024-12-31 23:00:00+02:00,1,-0.020129124948287114,-0.03224113874934953,-2.3513665492729823,-2.577590150837459,-0.012112013801062416,0.0014,-0.013512013801062416,192,8.0,end_of_window,3,0.23479535504236682,NZDCAD,CHFJPY
2025-03-05 16:00:00+02:00,2025-03-24 16:00:00+02:00,-1,-0.00695881401627263,-0.010381658734216925,2.1313787118250422,0.4721655976666371,0.0034228447179442956,0.0019041666666666664,0.0015186780512776291,313,13.041666666666666,mean_revert,4,0.12195654544824723,NZDCAD,CHFJPY
2025-06-23 12:00:00+03:00,2025-06-24 05:00:00+03:00,1,-0.026398959925660437,-0.009953044869903227,-2.3626994194850766,-0.3694681444905708,0.01644591505575721,0.0006708333333333333,0.015775081722423877,17,0.7083333333333334,mean_revert,5,0.20568856982041522,NZDCAD,CHFJPY
2025-07-23 00:00:00+03:00,2025-07-23 16:00:00+03:00,1,-0.013866576165581679,-0.005535294894757958,-2.0876924024781096,-0.4821855365794985,0.00833128127082372,0.0006666666666666666,0.0076646146041570535,16,0.6666666666666666,mean_revert,6,0.04258928901848247,NZDCAD,CHFJPY
2025-07-30 21:00:00+03:00,2025-08-08 02:00:00+03:00,1,-0.014904550522831073,-0.007764040957969565,-2.163643740913976,-0.48462543367360655,0.007140509564861508,0.0012208333333333333,0.005919676231528175,149,6.208333333333333,mean_revert,6,0.04258928901848247,NZDCAD,CHFJPY
2025-08-20 05:00:00+03:00,2025-09-05 16:00:00+03:00,1,-0.020286616842651706,-0.012189347579368848,-2.402294802751166,-0.24247659277652694,0.008097269263282858,0.0018458333333333334,0.006251435929949525,299,12.458333333333334,mean_revert,6,0.04258928901848247,NZDCAD,CHFJPY
2025-09-19 18:00:00+03:00,2025-10-01 00:00:00+03:00,1,-0.02456121323903221,-0.025274951265853052,-2.0198637352049604,-1.5556598850079104,-0.0007137380268208426,0.0013249999999999998,-0.0020387380268208424,174,7.25,end_of_window,6,0.04258928901848247,NZDCAD,CHFJPY
2025-11-04 11:00:00+02:00,2025-11-26 04:00:00+02:00,1,-0.026449462049287317,-0.02051772132213249,-2.040643859467764,-0.2602606818343053,0.005931740727154827,0.002170833333333333,0.003760907393821494,377,15.708333333333334,mean_revert,7,-0.029018439814751346,NZDCAD,CHFJPY
2026-01-26 08:00:00+02:00,2026-03-02 00:00:00+02:00,-1,0.016274853550636292,0.015821277601881567,2.882946783258088,0.4553006776215539,0.0004535759487547253,0.0030666666666666668,-0.0026130907179119415,592,24.666666666666668,mean_revert,8,-0.1465772817382472,NZDCAD,CHFJPY
2024-01-31 20:00:00+02:00,2024-02-09 03:00:00+02:00,1,0.00940266304281634,0.017358814295897362,-2.0514909056368644,-0.3451448862864451,0.007956151253081023,0.0012291666666666666,0.006726984586414356,151,6.291666666666667,mean_revert,0,-0.3815535102951289,NZDCAD,EURJPY
2024-02-20 11:00:00+02:00,2024-02-29 17:00:00+02:00,-1,0.029565091414238243,0.022082617378436753,2.1204537558720395,0.32577871153948224,0.00748247403580149,0.0013249999999999998,0.00615747403580149,174,7.25,mean_revert,0,-0.3815535102951289,NZDCAD,EURJPY
2024-03-28 20:00:00+02:00,2024-04-01 00:00:00+03:00,1,0.004197785951715272,0.0042033694652001685,-2.082267827477454,-1.9529463114396624,5.58351348489694e-06,0.0007124999999999999,-0.000706916486515103,27,1.125,end_of_window,0,-0.3815535102951289,NZDCAD,EURJPY
2024-05-15 15:00:00+03:00,2024-06-26 15:00:00+03:00,-1,0.02196655638110545,0.03051101470511819,2.0742595797586283,0.487355072151073,-0.008544458324012738,0.0036,-0.012144458324012737,720,30.0,mean_revert,1,-0.19244394947295185,NZDCAD,EURJPY
2024-07-24 07:00:00+03:00,2024-07-31 16:00:00+03:00,1,-0.014669373508002792,-0.0015685582330500214,-2.076959097666095,-0.45908501053203804,0.01310081527495277,0.0011375,0.011963315274952771,129,5.375,mean_revert,2,0.22060395065039784,NZDCAD,EURJPY
2024-08-23 20:00:00+03:00,2024-10-01 00:00:00+03:00,-1,0.022839039358349744,0.04529212256388049,2.059579736842963,1.953120381499502,-0.022453083205530744,0.0032166666666666667,-0.02566974987219741,628,26.166666666666668,end_of_window,2,0.22060395065039784,NZDCAD,EURJPY
2024-10-31 15:00:00+02:00,2024-11-07 17:00:00+02:00,1,-0.0016010827386966353,0.010349084128661423,-2.0149867692167005,-0.4907919752145497,0.011950166867358059,0.0011041666666666665,0.010846000200691392,121,5.041666666666667,mean_revert,3,0.0683128262929552,NZDCAD,EURJPY
2024-11-13 18:00:00+02:00,2024-11-29 09:00:00+02:00,1,-0.005205124608994249,0.004075991206482721,-2.038990017524146,-0.44051300627025236,0.00928111581547697,0.0017624999999999997,0.00751861581547697,279,11.625,mean_revert,3,0.0683128262929552,NZDCAD,EURJPY
2024-12-18 23:00:00+02:00,2024-12-31 23:00:00+02:00,1,-0.017129008675741297,-0.028033100273441858,-2.626337711086801,-2.7444922002957397,-0.01090409159770056,0.0014,-0.01230409159770056,192,8.0,end_of_window,3,0.0683128262929552,NZDCAD,EURJPY
2025-03-05 21:00:00+02:00,2025-03-24 17:00:00+02:00,-1,-0.008761633147059966,-0.013514487497031658,2.082421375299063,0.341697330053736,0.004752854349971691,0.0018874999999999999,0.0028653543499716915,309,12.875,mean_revert,4,0.016752016994930802,NZDCAD,EURJPY
2025-07-23 00:00:00+03:00,2025-07-24 01:00:00+03:00,1,-0.01505293077955605,-0.006118953999595056,-2.135720712786399,-0.47199936078335286,0.008933976779960995,0.0007041666666666666,0.008229810113294328,25,1.0416666666666667,mean_revert,6,0.07237857258036118,NZDCAD,EURJPY
2025-07-30 21:00:00+03:00,2025-08-12 21:00:00+03:00,1,-0.015736288734604864,-0.008796131264184548,-2.1048242255810004,-0.43914454512559503,0.006940157470420316,0.0015,0.005440157470420317,216,9.0,mean_revert,6,0.07237857258036118,NZDCAD,EURJPY
2025-08-20 05:00:00+03:00,2025-09-05 16:00:00+03:00,1,-0.021785310842628136,-0.01374880888826946,-2.392834931128788,-0.28615176796270847,0.008036501954358677,0.0018458333333333334,0.006190668621025344,299,12.458333333333334,mean_revert,6,0.07237857258036118,NZDCAD,EURJPY
2025-09-19 18:00:00+03:00,2025-10-01 00:00:00+03:00,1,-0.02614745778753691,-0.026829170026439475,-2.0676544411882967,-1.5671677004059814,-0.0006817122389025654,0.0013249999999999998,-0.002006712238902565,174,7.25,end_of_window,6,0.07237857258036118,NZDCAD,EURJPY
2025-11-04 11:00:00+02:00,2025-11-26 04:00:00+02:00,1,-0.02668918569768859,-0.02062871513679694,-2.0465708689457816,-0.27695972364687593,0.006060470560891651,0.002170833333333333,0.0038896372275583177,377,15.708333333333334,mean_revert,7,-0.02926224400681923,NZDCAD,EURJPY
2026-01-27 04:00:00+02:00,2026-03-02 00:00:00+02:00,-1,0.02073860832032226,0.011675480419237383,3.123566166226501,0.28904229733217546,0.009063127901084878,0.002983333333333333,0.006079794567751545,572,23.833333333333332,mean_revert,8,-0.15977022864226637,NZDCAD,EURJPY
