exit_time,cum_pnl
2024-03-31 21:00:00+00:00,-0.0028124143605859
2024-03-31 21:00:00+00:00,-0.005234390419659225
2024-03-31 21:00:00+00:00,-0.00807416964389765
2024-06-04 07:00:00+00:00,-0.00533510677958865
2024-06-04 09:00:00+00:00,-0.0005710826348272
2024-06-28 06:00:00+00:00,0.001067818274249675
2024-06-30 21:00:00+00:00,0.0002444323002564749
2024-08-06 22:00:00+00:00,0.004919537461715075
2024-08-13 22:00:00+00:00,0.009045784313632125
2024-09-30 21:00:00+00:00,0.009522190597890575
2024-09-30 21:00:00+00:00,0.008950734626531525
2024-12-06 06:00:00+00:00,0.00987656098207765
2024-12-06 13:00:00+00:00,0.01143298687923475
2024-12-11 09:00:00+00:00,0.0139037000033799
2024-12-16 02:00:00+00:00,0.01520840609713345
2024-12-19 12:00:00+00:00,0.0172208579727086
2024-12-31 21:00:00+00:00,0.014957752087694225
2025-02-03 21:00:00+00:00,0.018696382971943926
2025-02-04 00:00:00+00:00,0.0227670861978728
2025-02-20 04:00:00+00:00,0.024480692318789875
2025-02-20 17:00:00+00:00,0.025802574019841325
2025-02-25 16:00:00+00:00,0.027793257229102
2025-03-06 11:00:00+00:00,0.0298045202741048
2025-03-07 05:00:00+00:00,0.0322504787604864
2025-03-10 12:00:00+00:00,0.03444615737200445
2025-03-17 01:00:00+00:00,0.0367501218230059
2025-03-31 21:00:00+00:00,0.03595770644779483
2025-03-31 21:00:00+00:00,0.03606171524241205
2025-06-11 16:00:00+00:00,0.037695991511638376
2025-08-04 06:00:00+00:00,0.040084959621411
2025-08-07 11:00:00+00:00,0.04388196519607
2025-08-13 02:00:00+00:00,0.045220679206323104
2025-08-13 06:00:00+00:00,0.047015734486042876
2025-08-20 07:00:00+00:00,0.046124199742876154
2025-09-08 06:00:00+00:00,0.04784099502076118
2025-09-08 06:00:00+00:00,0.04998794358131338
2025-09-30 21:00:00+00:00,0.049350148781813305
2025-09-30 21:00:00+00:00,0.04880809838661843
2025-11-06 15:00:00+00:00,0.051253362879555335
2025-11-19 19:00:00+00:00,0.05282544795423234
2025-11-20 23:00:00+00:00,0.05478491626746064
2025-11-26 02:00:00+00:00,0.05535337114694382
2025-11-27 00:00:00+00:00,0.05626266648942692
2025-12-18 12:00:00+00:00,0.05765682160577444
2025-12-31 21:00:00+00:00,0.05783021652406259
2025-12-31 21:00:00+00:00,0.05827531762653814
2026-03-03 05:00:00+00:00,0.06028196810518936
2026-03-03 05:00:00+00:00,0.06290924969074009
2026-03-19 10:00:00+00:00,0.060356295929211864
2026-03-24 12:00:00+00:00,0.05939585860902994
