exit_time,cum_pnl
2024-03-31 21:00:00+00:00,-0.002856075597577593
2024-03-31 21:00:00+00:00,-0.004632775862409989
2024-03-31 21:00:00+00:00,-0.007857176097164338
2024-06-04 09:00:00+00:00,-0.004714730106281531
2024-06-04 09:00:00+00:00,0.0007397495837058931
2024-06-30 21:00:00+00:00,-0.00047552143936364054
2024-06-30 21:00:00+00:00,0.0013296371806630527
2024-08-02 21:00:00+00:00,-0.002260709537632366
2024-08-05 01:00:00+00:00,-0.003417768745836309
2024-08-05 09:00:00+00:00,-0.0031457773881971886
2024-08-05 17:00:00+00:00,-0.002651451640956337
2024-08-06 09:00:00+00:00,-0.0031879556106034685
2024-08-06 17:00:00+00:00,-0.0029472129426362363
2024-08-07 01:00:00+00:00,0.0018473836488842404
2024-08-14 01:00:00+00:00,0.006736012237532556
2024-09-19 01:00:00+00:00,0.01303771424018209
2024-09-30 21:00:00+00:00,0.013261327319839646
2024-12-03 01:00:00+00:00,0.014202688716643505
2024-12-06 09:00:00+00:00,0.016157740550130487
2024-12-16 05:00:00+00:00,0.017723155316455082
2024-12-19 01:00:00+00:00,0.02103706947730692
2024-12-19 13:00:00+00:00,0.02253392457605725
2024-12-31 21:00:00+00:00,0.0202436057366852
2025-02-20 05:00:00+00:00,0.022504223550067436
2025-02-24 21:00:00+00:00,0.024073961255231608
2025-02-25 17:00:00+00:00,0.025427415615996977
2025-03-07 13:00:00+00:00,0.02751223358625817
2025-03-10 13:00:00+00:00,0.03033345808692591
2025-03-10 13:00:00+00:00,0.032690859493526805
2025-03-17 01:00:00+00:00,0.03547697560832361
2025-03-31 21:00:00+00:00,0.03541092615763613
2025-03-31 21:00:00+00:00,0.0355162709108658
2025-08-04 09:00:00+00:00,0.03825162401464796
2025-08-13 09:00:00+00:00,0.04091504532292027
2025-09-08 09:00:00+00:00,0.0432846488092933
2025-09-08 09:00:00+00:00,0.045468804854356074
2025-09-30 21:00:00+00:00,0.045064150268937814
2025-09-30 21:00:00+00:00,0.04447200926508316
2025-11-03 13:00:00+00:00,0.04609430148649785
2025-11-06 17:00:00+00:00,0.048227260581090996
2025-11-19 21:00:00+00:00,0.05011327583180196
2025-11-21 17:00:00+00:00,0.05235768075455686
2025-11-27 01:00:00+00:00,0.05390064438695162
2025-11-27 01:00:00+00:00,0.05488436352830021
2025-12-18 17:00:00+00:00,0.05649653159382476
2026-03-03 09:00:00+00:00,0.06251701889582617
2026-03-03 09:00:00+00:00,0.06677855332681532
2026-03-19 13:00:00+00:00,0.06649455598935748
2026-03-24 13:00:00+00:00,0.06613808962644124
