entry_time,exit_time,side,entry_spread,exit_spread,entry_z,exit_z,gross_pnl,cost,net_pnl,duration_bars,duration_days,exit_reason,y,x
2022-08-11 14:00:00+03:00,2022-08-17 18:00:00+03:00,-1,-0.029412348962677637,-0.043357695472980406,2.0588238838350033,0.4367656103963084,0.01394534651030277,0.0010166666666666666,0.012928679843636104,100,4.166666666666667,mean_revert,NZDCAD,CHFJPY
2022-09-20 12:00:00+03:00,2022-10-18 15:00:00+03:00,1,-0.06732090236310007,-0.06853682774848124,-2.0759798398562213,-0.49702280895634204,-0.001215925385381178,0.0026125,-0.003828425385381178,483,20.125,mean_revert,NZDCAD,CHFJPY
2022-11-11 17:00:00+02:00,2023-01-03 10:00:00+02:00,-1,-0.037982110617185594,-0.00022096823194361903,2.2323969316906664,0.3865838449638568,-0.037761142385241975,0.004170833333333334,-0.04193197571857531,857,35.708333333333336,mean_revert,NZDCAD,CHFJPY
2023-02-17 11:00:00+02:00,2023-03-01 09:00:00+02:00,1,-0.006966432688864432,0.0068811816658839176,-2.0525934247368443,-0.3980813449665115,0.01384761435474835,0.0013916666666666665,0.012455947688081684,190,7.916666666666667,mean_revert,NZDCAD,CHFJPY
2023-04-14 17:00:00+03:00,2023-04-25 04:00:00+03:00,1,-0.009343465909280368,-0.001655483885698139,-2.0312160660040384,-0.496739102914194,0.007687982023582229,0.0012458333333333332,0.006442148690248896,155,6.458333333333333,mean_revert,NZDCAD,CHFJPY
2023-05-03 04:00:00+03:00,2023-05-05 22:00:00+03:00,-1,0.016538176251598147,0.0058617349668486085,2.157904098018533,0.4588059768901821,0.010676441284749538,0.0008749999999999999,0.009801441284749537,66,2.75,mean_revert,NZDCAD,CHFJPY
2023-05-25 16:00:00+03:00,2023-06-14 17:00:00+03:00,1,-0.01218777097349466,-0.008343880171852502,-2.0120394133222557,-0.359810201128706,0.003843890801642158,0.0020041666666666667,0.0018397241349754913,337,14.041666666666666,mean_revert,NZDCAD,CHFJPY
2023-10-06 21:00:00+03:00,2023-10-13 09:00:00+03:00,-1,-0.009355509015019914,-0.021142701678642073,2.0532935328364856,0.4521615280612324,0.011787192663622159,0.00105,0.010737192663622159,108,4.5,mean_revert,NZDCAD,CHFJPY
2023-11-02 12:00:00+02:00,2024-01-15 11:00:00+02:00,-1,-0.011723287227817236,0.00938657189589609,2.063482941002182,0.40004281971201333,-0.021109859123713326,0.005575,-0.026684859123713326,1194,49.75,mean_revert,NZDCAD,CHFJPY
2024-02-01 10:00:00+02:00,2024-02-09 10:00:00+02:00,1,-0.0039036159029689488,0.005101252155276681,-2.0438176766507223,-0.43644538130239885,0.00900486805824563,0.0012,0.00780486805824563,144,6.0,mean_revert,NZDCAD,CHFJPY
2024-03-21 23:00:00+02:00,2024-04-09 04:00:00+03:00,1,-0.007677329733441041,-0.0042094589853793885,-2.013436679082039,-0.478465511257255,0.003467870748061652,0.0018166666666666665,0.0016512040813949857,292,12.166666666666666,mean_revert,NZDCAD,CHFJPY
2024-05-15 19:00:00+03:00,2024-06-28 04:00:00+03:00,-1,0.012389343733207325,0.019530634518011958,2.0706061296469636,0.48215058585688464,-0.0071412907848046325,0.0037375,-0.010878790784804632,753,31.375,mean_revert,NZDCAD,CHFJPY
2024-07-23 07:00:00+03:00,2024-08-13 16:00:00+03:00,1,0.003266293652051999,0.011215461354903367,-2.007104205329506,-0.4164919312273597,0.007949167702851367,0.0021375,0.005811667702851367,369,15.375,mean_revert,NZDCAD,CHFJPY
2024-09-24 15:00:00+03:00,2024-10-04 15:00:00+03:00,-1,0.03342132371458528,0.01833963281462947,2.1215886462765288,0.2696536152022608,0.015081690899955813,0.0014,0.013681690899955813,192,8.0,mean_revert,NZDCAD,CHFJPY
2024-11-13 18:00:00+02:00,2024-12-09 17:00:00+02:00,1,0.005403465747912839,0.011575542181121667,-2.05041252681221,-0.28452296780187286,0.0061720764332088285,0.002395833333333333,0.0037762430998754953,431,17.958333333333332,mean_revert,NZDCAD,CHFJPY
2024-12-18 23:00:00+02:00,2025-01-21 05:00:00+02:00,1,-0.01135527983237239,-0.008073244382614697,-2.6639569722883945,-0.4732982148277787,0.003282035449757692,0.002725,0.000557035449757692,510,21.25,mean_revert,NZDCAD,CHFJPY
2025-03-06 10:00:00+02:00,2025-03-26 02:00:00+02:00,-1,-0.002322264255695039,-0.006312925455679075,2.0797390774553848,0.4299520508289546,0.003990661199984036,0.0019708333333333336,0.0020198278666507022,329,13.708333333333334,mean_revert,NZDCAD,CHFJPY
2025-04-04 13:00:00+03:00,2025-04-07 02:00:00+03:00,1,-0.024739535740265772,-0.04111074509111323,-2.148841036787368,-4.027908983764528,-0.01637120935084746,0.0006541666666666666,-0.017025376017514127,13,0.5416666666666666,stop_z,NZDCAD,CHFJPY
2025-04-07 03:00:00+03:00,2025-04-07 19:00:00+03:00,1,-0.03943274703883781,-0.04611458673762969,-3.79684926253286,-4.288719600301123,-0.0066818396987918804,0.0006666666666666666,-0.007348506365458547,16,0.6666666666666666,stop_z,NZDCAD,CHFJPY
2025-04-07 20:00:00+03:00,2025-04-07 21:00:00+03:00,1,-0.04146705705931031,-0.044489750965544195,-3.7317985348386236,-4.047243704591952,-0.0030226939062338865,0.0006041666666666666,-0.003626860572900553,1,0.041666666666666664,stop_z,NZDCAD,CHFJPY
2025-04-07 22:00:00+03:00,2025-04-11 05:00:00+03:00,1,-0.041263901121099456,-0.015747099688606214,-3.65916151789585,-0.4912024753076784,0.02551680143249324,0.0009291666666666666,0.024587634765826576,79,3.2916666666666665,mean_revert,NZDCAD,CHFJPY
2025-06-25 05:00:00+03:00,2025-07-07 03:00:00+03:00,-1,0.01513998826437224,0.009515942716748826,2.0666640712021964,0.4863782029292345,0.005624045547623413,0.0013916666666666665,0.004232378880956747,190,7.916666666666667,mean_revert,NZDCAD,CHFJPY
