exit_time,cum_pnl
2024-03-31 21:00:00+00:00,-0.002324782133032861
2024-03-31 21:00:00+00:00,-0.004502740892496611
2024-03-31 21:00:00+00:00,-0.007325533771605356
2024-06-04 09:00:00+00:00,-0.003737419968029865
2024-06-04 09:00:00+00:00,0.0029489255311339405
2024-06-30 21:00:00+00:00,0.0018850196446585199
2024-06-30 21:00:00+00:00,0.00335437868777618
2024-08-02 21:00:00+00:00,-0.0007451579969955002
2024-08-05 01:00:00+00:00,-0.0020663135963457915
2024-08-05 09:00:00+00:00,-0.0017557478944595372
2024-08-05 17:00:00+00:00,-0.0011913159066755928
2024-08-06 09:00:00+00:00,-0.0018039079145411338
2024-08-06 17:00:00+00:00,-0.0015290226523762473
2024-08-07 01:00:00+00:00,0.002373672535566598
2024-08-14 01:00:00+00:00,0.008366372411375932
2024-09-19 01:00:00+00:00,0.01556179406932269
2024-09-30 21:00:00+00:00,0.015757555563857197
2024-12-03 01:00:00+00:00,0.0169115185257434
2024-12-06 09:00:00+00:00,0.01862306361694266
2024-12-16 05:00:00+00:00,0.01989727648533588
2024-12-19 01:00:00+00:00,0.02279843410044903
2024-12-19 13:00:00+00:00,0.024507576105549832
2024-12-31 21:00:00+00:00,0.02264330741419001
2025-02-20 05:00:00+00:00,0.024622359455317253
2025-02-24 21:00:00+00:00,0.025900091099958892
2025-02-25 17:00:00+00:00,0.02744549499503343
2025-03-07 13:00:00+00:00,0.029825985911580546
2025-03-10 13:00:00+00:00,0.03229581963290787
2025-03-10 13:00:00+00:00,0.034214692044793805
2025-03-17 01:00:00+00:00,0.03665379022015345
2025-03-31 21:00:00+00:00,0.036595967398699684
2025-03-31 21:00:00+00:00,0.036681715689229816
2025-08-04 09:00:00+00:00,0.040034834034811145
2025-08-13 09:00:00+00:00,0.04236651935787414
2025-09-08 09:00:00+00:00,0.044440982625662186
2025-09-08 09:00:00+00:00,0.04621883715921317
2025-09-30 21:00:00+00:00,0.04588945730980439
2025-09-30 21:00:00+00:00,0.04537106899339969
2025-11-03 13:00:00+00:00,0.04735974745761625
2025-11-06 17:00:00+00:00,0.04979520696653895
2025-11-19 21:00:00+00:00,0.05210716893169105
2025-11-21 17:00:00+00:00,0.05466987973324958
2025-11-27 01:00:00+00:00,0.05602066327038684
2025-11-27 01:00:00+00:00,0.05682138881339043
2025-12-18 17:00:00+00:00,0.058797656633876275
2026-03-03 09:00:00+00:00,0.06406827673298099
2026-03-03 09:00:00+00:00,0.06753707115595452
2026-03-19 13:00:00+00:00,0.06721279676280102
2026-03-24 13:00:00+00:00,0.0667758243297267
