exit_time,cum_pnl
2024-03-31 21:00:00+00:00,-0.002370951440710545
2024-03-31 21:00:00+00:00,-0.004420070108182652
2024-03-31 21:00:00+00:00,-0.006765100557127987
2024-06-04 07:00:00+00:00,-0.0026972146838253443
2024-06-04 09:00:00+00:00,0.0013333993970808039
2024-06-28 06:00:00+00:00,0.0027150430574225657
2024-06-30 21:00:00+00:00,0.0020351080949550563
2024-08-06 22:00:00+00:00,0.005976364928718482
2024-08-13 22:00:00+00:00,0.009467385997727845
2024-09-30 21:00:00+00:00,0.00986901108607038
2024-09-30 21:00:00+00:00,0.00939711466481672
2024-12-06 06:00:00+00:00,0.010161642757585623
2024-12-06 13:00:00+00:00,0.011473757456948437
2024-12-11 09:00:00+00:00,0.013514020818718418
2024-12-16 02:00:00+00:00,0.014613928014486103
2024-12-19 12:00:00+00:00,0.01760269642211402
2024-12-31 21:00:00+00:00,0.0156948288497704
2025-02-03 21:00:00+00:00,0.018782112250572157
2025-02-04 00:00:00+00:00,0.02221383974189761
2025-02-20 04:00:00+00:00,0.0236288999327571
2025-02-20 17:00:00+00:00,0.024743286691507656
2025-02-25 16:00:00+00:00,0.027699725629324868
2025-03-06 11:00:00+00:00,0.029395281974444597
2025-03-07 05:00:00+00:00,0.033027867448508386
2025-03-10 12:00:00+00:00,0.034841013046645046
2025-03-17 01:00:00+00:00,0.03674357883231276
2025-03-31 21:00:00+00:00,0.03608921874430952
2025-03-31 21:00:00+00:00,0.03617690134360933
2025-06-11 16:00:00+00:00,0.03755958471016566
2025-08-04 06:00:00+00:00,0.03958077692277722
2025-08-07 11:00:00+00:00,0.04521985353517302
2025-08-13 02:00:00+00:00,0.04634843044609725
2025-08-13 06:00:00+00:00,0.04783074965336304
2025-08-20 07:00:00+00:00,0.04707915856018064
2025-09-08 06:00:00+00:00,0.04849685229034223
2025-09-08 06:00:00+00:00,0.05030679568065838
2025-09-30 21:00:00+00:00,0.049780118038875235
2025-09-30 21:00:00+00:00,0.04932315295455627
2025-11-06 15:00:00+00:00,0.05295470775270289
2025-11-19 19:00:00+00:00,0.05428477410959638
2025-11-20 23:00:00+00:00,0.057194854624516005
2025-11-26 02:00:00+00:00,0.05767407949777003
2025-11-27 00:00:00+00:00,0.058424956624768834
2025-12-18 12:00:00+00:00,0.05960448491265476
2025-12-31 21:00:00+00:00,0.05975066213927137
2025-12-31 21:00:00+00:00,0.06011821734541392
2026-03-03 05:00:00+00:00,0.06180988515583197
2026-03-03 05:00:00+00:00,0.06397943948719803
2026-03-19 10:00:00+00:00,0.06018795128258706
2026-03-24 12:00:00+00:00,0.05937537097885166
