exit_time,symbol,net_$,equity_$,drawdown_%
2023-08-28 02:30:00,USDMXN,4.09,2357.46,-0.14
2023-08-28 00:00:00,EURCAD,-3.64,2353.82,-0.29
2023-08-28 03:05:00,EURJPY,4.29,2358.11,-0.11
2023-08-28 16:35:00,EURCAD,-2.75,2355.36,-0.23
2023-08-28 17:00:00,AUDCAD,1.63,2356.99,-0.16
2023-08-28 19:40:00,GBPUSD,-2.81,2354.18,-0.28
2023-08-28 17:30:00,EURJPY,1.79,2355.97,-0.2
2023-08-28 20:00:00,USDMXN,-3.12,2352.85,-0.34
2023-08-28 18:45:00,EURJPY,-2.27,2350.58,-0.43
2023-08-29 02:00:00,EURCAD,5.19,2355.77,-0.21
2023-08-29 03:40:00,EURJPY,1.45,2357.22,-0.15
2023-08-29 15:15:00,EURCAD,-1.18,2356.04,-0.2
2023-08-29 17:00:00,GBPUSD,-3.29,2352.75,-0.34
2023-08-29 17:00:00,XAUUSD,12.65,2365.4,0.0
2023-08-29 17:00:00,EURCAD,5.39,2370.79,0.0
2023-08-30 01:40:00,EURCAD,0.33,2371.12,0.0
2023-08-29 20:35:00,GBPUSD,-9.66,2361.46,-0.41
2023-08-30 03:05:00,GBPCAD,-1.7,2359.76,-0.48
2023-08-30 15:30:00,GBPCAD,6.21,2365.97,-0.22
2023-08-30 15:30:00,GBPUSD,5.77,2371.74,0.0
2023-08-30 17:35:00,USDMXN,-3.67,2368.07,-0.15
2023-08-30 16:55:00,EURCAD,4.51,2372.58,0.0
2023-08-30 23:40:00,EURJPY,4.5,2377.08,0.0
2023-08-30 23:45:00,GBPUSD,2.82,2379.9,0.0
2023-08-30 18:05:00,EURCAD,-4.07,2375.83,-0.17
2023-08-30 19:40:00,USDMXN,3.36,2379.19,-0.03
2023-08-31 03:55:00,EURCAD,1.77,2380.96,0.0
2023-08-31 00:00:00,GBPCAD,-2.13,2378.83,-0.09
2023-08-30 23:20:00,XAUUSD,-1.73,2377.1,-0.16
2023-08-31 16:20:00,EURCAD,4.11,2381.21,0.0
2023-09-01 00:05:00,GBPUSD,0.02,2381.23,0.0
2023-09-01 00:00:00,AUDCAD,4.0,2385.23,0.0
2023-09-01 15:30:00,GBPCAD,5.61,2390.84,0.0
2023-09-01 18:55:00,GBPCAD,-12.04,2378.8,-0.5
2023-09-01 16:05:00,USDMXN,-6.28,2372.52,-0.77
2023-09-01 17:50:00,GBPUSD,13.14,2385.66,-0.22
2023-09-01 18:55:00,USDMXN,12.62,2398.28,0.0
2023-09-04 01:10:00,EURCAD,6.72,2405.0,0.0
2023-09-04 02:30:00,GBPUSD,2.26,2407.26,0.0
2023-09-04 16:55:00,GBPCAD,-1.61,2405.65,-0.07
2023-09-04 17:00:00,EURJPY,-1.94,2403.71,-0.15
2023-09-04 18:00:00,GBPCAD,-1.82,2401.89,-0.22
2023-09-05 01:45:00,GBPUSD,-1.0,2400.89,-0.26
2023-09-05 02:30:00,EURJPY,1.17,2402.06,-0.22
2023-09-05 00:20:00,EURCAD,-1.78,2400.28,-0.29
2023-09-04 23:55:00,GBPCAD,-1.72,2398.56,-0.36
2023-09-05 15:40:00,GBPUSD,-2.34,2396.22,-0.46
2023-09-05 15:40:00,EURJPY,-1.96,2394.26,-0.54
2023-09-06 00:05:00,EURCAD,-0.32,2393.94,-0.55
2023-09-06 00:05:00,EURJPY,2.01,2395.95,-0.47
2023-09-06 01:45:00,XAUUSD,10.86,2406.81,-0.02
2023-09-05 19:00:00,GBPUSD,-4.75,2402.06,-0.22
2023-09-06 03:40:00,GBPUSD,2.68,2404.74,-0.1
2023-09-06 16:00:00,XAUUSD,6.16,2410.9,0.0
2023-09-06 17:00:00,GBPUSD,8.15,2419.05,0.0
2023-09-06 16:35:00,EURCAD,3.41,2422.46,0.0
2023-09-06 16:50:00,GBPCAD,6.47,2428.93,0.0
2023-09-07 01:05:00,USDMXN,2.02,2430.95,0.0
2023-09-07 01:05:00,EURCAD,-0.06,2430.89,-0.0
2023-09-07 02:25:00,XAUUSD,5.06,2435.95,0.0
2023-09-07 01:35:00,GBPUSD,-2.78,2433.17,-0.11
2023-09-07 03:05:00,EURJPY,2.28,2435.45,-0.02
2023-09-07 17:15:00,EURCAD,-2.39,2433.06,-0.12
2023-09-07 16:25:00,GBPUSD,-4.38,2428.68,-0.3
2023-09-07 17:45:00,GBPUSD,-4.04,2424.64,-0.46
2023-09-08 03:20:00,GBPUSD,-0.16,2424.48,-0.47
2023-09-07 22:40:00,XAUUSD,1.35,2425.83,-0.42
2023-09-08 03:05:00,XAUUSD,-3.09,2422.74,-0.54
2023-09-08 15:25:00,EURJPY,-1.59,2421.15,-0.61
2023-09-08 23:35:00,EURCAD,-2.36,2418.79,-0.7
2023-09-08 16:40:00,EURJPY,3.5,2422.29,-0.56
2023-09-11 00:25:00,GBPCAD,0.25,2422.54,-0.55
2023-09-11 01:45:00,GBPUSD,2.88,2425.42,-0.43
2023-09-11 16:50:00,EURCAD,-3.14,2422.28,-0.56
2023-09-12 02:20:00,XAUUSD,7.32,2429.6,-0.26
2023-09-12 00:00:00,GBPCAD,7.13,2436.73,0.0
2023-09-12 02:55:00,EURCAD,0.37,2437.1,0.0
2023-09-12 16:45:00,GBPCAD,4.79,2441.89,0.0
2023-09-12 23:25:00,EURCAD,-3.87,2438.02,-0.16
2023-09-12 23:30:00,EURJPY,4.53,2442.55,0.0
2023-09-12 19:10:00,GBPUSD,-3.9,2438.65,-0.16
2023-09-13 01:10:00,GBPCAD,-4.7,2433.95,-0.35
2023-09-12 22:50:00,GBPUSD,-2.98,2430.97,-0.47
2023-09-13 15:30:00,XAUUSD,-2.81,2428.16,-0.59
2023-09-13 15:30:00,GBPCAD,-3.1,2425.06,-0.72
2023-09-13 15:30:00,EURJPY,-1.68,2423.38,-0.78
2023-09-13 23:35:00,EURJPY,-1.8,2421.58,-0.86
2023-09-14 00:15:00,EURCAD,3.08,2424.66,-0.73
2023-09-14 02:05:00,XAUUSD,7.0,2431.66,-0.45
2023-09-13 19:15:00,AUDCAD,-1.68,2429.98,-0.51
2023-09-13 17:55:00,GBPCAD,3.76,2433.74,-0.36
2023-09-13 20:15:00,GBPCAD,-4.17,2429.57,-0.53
2023-09-14 15:15:00,XAUUSD,-1.76,2427.81,-0.6
2023-09-14 23:20:00,EURCAD,12.22,2440.03,-0.1
2023-09-14 15:30:00,USDMXN,-5.02,2435.01,-0.31
2023-09-14 17:05:00,GBPUSD,9.25,2444.26,0.0
2023-09-14 23:45:00,USDMXN,4.62,2448.88,0.0
2023-09-14 18:30:00,GBPCAD,9.99,2458.87,0.0
2023-09-15 01:35:00,GBPUSD,2.4,2461.27,0.0
2023-09-14 19:20:00,XAUUSD,-9.96,2451.31,-0.4
2023-09-15 17:05:00,EURJPY,2.87,2454.18,-0.29
2023-09-15 18:55:00,GBPCAD,6.49,2460.67,-0.02
2023-09-15 17:35:00,EURJPY,-1.97,2458.7,-0.1
2023-09-18 01:45:00,GBPUSD,1.16,2459.86,-0.06
2023-09-18 00:00:00,EURJPY,-2.98,2456.88,-0.18
2023-09-18 00:00:00,EURCAD,5.29,2462.17,0.0
2023-09-18 17:05:00,USDMXN,8.18,2470.35,0.0
2023-09-18 18:30:00,GBPUSD,-2.53,2467.82,-0.1
2023-09-18 18:35:00,GBPCAD,-2.55,2465.27,-0.21
2023-09-18 16:45:00,EURCAD,-3.14,2462.13,-0.33
2023-09-18 17:00:00,XAUUSD,-7.34,2454.79,-0.63
2023-09-18 18:25:00,EURJPY,3.12,2457.91,-0.5
2023-09-18 18:20:00,EURCAD,-3.61,2454.3,-0.65
2023-09-19 00:00:00,GBPCAD,4.3,2458.6,-0.48
2023-09-19 03:10:00,AUDCAD,-1.76,2456.84,-0.55
2023-09-19 15:30:00,GBPCAD,3.06,2459.9,-0.42
2023-09-19 15:30:00,EURCAD,2.84,2462.74,-0.31
2023-09-19 16:10:00,EURJPY,-3.61,2459.13,-0.45
2023-09-19 23:35:00,EURCAD,-1.19,2457.94,-0.5
2023-09-19 23:50:00,GBPCAD,-5.71,2452.23,-0.73
2023-09-20 00:45:00,USDMXN,0.94,2453.17,-0.7
2023-09-19 19:45:00,XAUUSD,-4.92,2448.25,-0.89
2023-09-19 20:35:00,EURJPY,1.61,2449.86,-0.83
2023-09-20 02:20:00,GBPUSD,-1.16,2448.7,-0.88
2023-09-20 15:30:00,EURJPY,-1.46,2447.24,-0.94
2023-09-20 21:00:00,EURJPY,-2.27,2444.97,-1.03
2023-09-20 17:00:00,EURCAD,-2.68,2442.29,-1.14
2023-09-20 17:00:00,GBPCAD,-2.84,2439.45,-1.25
2023-09-21 02:00:00,GBPCAD,0.92,2440.37,-1.21
2023-09-20 22:00:00,XAUUSD,-5.96,2434.41,-1.45
2023-09-21 17:15:00,GBPCAD,-4.04,2430.37,-1.62
2023-09-21 16:00:00,GBPUSD,-4.98,2425.39,-1.82
2023-09-21 17:15:00,GBPUSD,-4.35,2421.04,-2.0
2023-09-21 17:55:00,AUDCAD,-1.17,2419.87,-2.04
2023-09-22 02:50:00,XAUUSD,-4.56,2415.31,-2.23
2023-09-21 19:15:00,AUDCAD,1.34,2416.65,-2.17
2023-09-22 02:20:00,GBPCAD,0.89,2417.54,-2.14
2023-09-21 19:55:00,EURCAD,2.06,2419.6,-2.05
2023-09-22 03:20:00,AUDCAD,1.84,2421.44,-1.98
2023-09-21 19:45:00,GBPUSD,-2.96,2418.48,-2.1
2023-09-21 20:25:00,GBPUSD,-2.42,2416.06,-2.2
2023-09-21 22:40:00,USDMXN,4.78,2420.84,-2.0
2023-09-22 23:05:00,EURJPY,1.5,2422.34,-1.94
2023-09-22 15:30:00,EURCAD,-1.89,2420.45,-2.02
2023-09-22 15:55:00,GBPCAD,-2.45,2418.0,-2.12
2023-09-22 16:45:00,GBPUSD,-3.83,2414.17,-2.27
2023-09-22 16:50:00,EURCAD,-4.2,2409.97,-2.44
2023-09-22 17:55:00,EURCAD,-3.12,2406.85,-2.57
2023-09-22 18:00:00,GBPCAD,-2.28,2404.57,-2.66
2023-09-22 21:20:00,GBPUSD,6.18,2410.75,-2.41
2023-09-22 18:35:00,GBPCAD,-3.73,2407.02,-2.56
2023-09-22 23:30:00,GBPCAD,2.63,2409.65,-2.46
2023-09-25 15:05:00,XAUUSD,-2.76,2406.89,-2.57
2023-09-25 16:05:00,USDMXN,5.92,2412.81,-2.33
2023-09-25 16:55:00,EURCAD,3.42,2416.23,-2.19
2023-09-25 23:35:00,GBPUSD,0.68,2416.91,-2.16
2023-09-25 16:40:00,GBPCAD,-2.5,2414.41,-2.26
2023-09-26 01:05:00,EURCAD,4.37,2418.78,-2.09
2023-09-25 17:55:00,AUDCAD,1.99,2420.77,-2.01
2023-09-26 01:15:00,GBPCAD,1.93,2422.7,-1.93
2023-09-26 16:15:00,EURJPY,-1.96,2420.74,-2.01
2023-09-26 17:00:00,GBPUSD,-2.67,2418.07,-2.12
2023-09-26 17:45:00,GBPCAD,3.5,2421.57,-1.97
2023-09-26 22:35:00,USDMXN,12.4,2433.97,-1.47
2023-09-26 21:15:00,GBPUSD,4.3,2438.27,-1.3
2023-09-27 01:05:00,EURCAD,1.34,2439.61,-1.24
2023-09-27 02:00:00,GBPCAD,-3.19,2436.42,-1.37
2023-09-27 16:35:00,EURCAD,5.95,2442.37,-1.13
2023-09-27 16:35:00,GBPCAD,2.94,2445.31,-1.01
2023-09-27 23:10:00,EURJPY,-0.08,2445.23,-1.02
2023-09-27 15:25:00,GBPUSD,-2.42,2442.81,-1.11
2023-09-28 00:40:00,GBPUSD,0.64,2443.45,-1.09
2023-09-28 01:05:00,GBPCAD,1.97,2445.42,-1.01
2023-09-28 05:55:00,USDMXN,1.94,2447.36,-0.93
2023-09-28 15:35:00,USDMXN,-4.83,2442.53,-1.13
2023-09-28 16:30:00,EURCAD,-3.14,2439.39,-1.25
2023-09-28 18:05:00,USDMXN,-9.2,2430.19,-1.63
2023-09-28 18:00:00,XAUUSD,20.53,2450.72,-0.79
2023-09-28 18:30:00,EURJPY,5.19,2455.91,-0.58
2023-09-29 15:30:00,EURJPY,-1.63,2454.28,-0.65
2023-09-29 16:30:00,EURJPY,-2.93,2451.35,-0.77
2023-09-29 18:00:00,XAUUSD,27.97,2479.32,0.0
2023-10-02 01:50:00,EURJPY,-0.64,2478.68,-0.03
2023-10-02 23:05:00,GBPUSD,9.93,2488.61,0.0
2023-10-02 17:05:00,EURJPY,2.73,2491.34,0.0
2023-10-03 02:05:00,EURJPY,3.76,2495.1,0.0
2023-10-03 17:10:00,EURJPY,3.5,2498.6,0.0
2023-10-03 17:35:00,XAUUSD,-20.68,2477.92,-0.83
2023-10-04 01:05:00,GBPUSD,-4.04,2473.88,-0.99
2023-10-04 01:15:00,EURJPY,0.44,2474.32,-0.97
2023-10-04 17:50:00,USDMXN,19.81,2494.13,-0.18
2023-10-05 04:05:00,USDMXN,-3.8,2490.33,-0.33
2023-10-06 00:15:00,EURJPY,-1.01,2489.32,-0.37
2023-10-06 15:30:00,XAUUSD,13.02,2502.34,0.0
2023-10-06 15:30:00,GBPUSD,4.4,2506.74,0.0
2023-10-06 15:30:00,GBPCAD,7.02,2513.76,0.0
2023-10-06 18:10:00,GBPUSD,-12.67,2501.09,-0.5
2023-10-06 18:10:00,EURJPY,6.52,2507.61,-0.24
2023-10-09 20:40:00,AUDCAD,-2.07,2505.54,-0.33
2023-10-09 16:00:00,EURJPY,-2.24,2503.3,-0.42
2023-10-09 15:50:00,GBPUSD,-2.56,2500.74,-0.52
2023-10-09 23:10:00,EURCAD,2.19,2502.93,-0.43
2023-10-09 16:30:00,GBPCAD,-3.75,2499.18,-0.58
2023-10-09 17:40:00,EURJPY,4.78,2503.96,-0.39
2023-10-09 20:20:00,USDMXN,14.15,2518.11,0.0
2023-10-10 01:15:00,GBPCAD,-0.85,2517.26,-0.03
2023-10-09 20:40:00,EURJPY,-2.18,2515.08,-0.12
2023-10-10 20:10:00,EURJPY,-2.02,2513.06,-0.2
2023-10-10 18:40:00,AUDCAD,3.94,2517.0,-0.04
2023-10-11 16:35:00,EURJPY,3.72,2520.72,0.0
2023-10-12 00:40:00,EURJPY,1.67,2522.39,0.0
2023-10-12 15:20:00,EURCAD,-1.69,2520.7,-0.07
2023-10-12 20:05:00,GBPUSD,16.84,2537.54,0.0
2023-10-12 23:35:00,EURCAD,-2.29,2535.25,-0.09
2023-10-12 23:35:00,GBPCAD,3.14,2538.39,0.0
2023-10-13 17:15:00,GBPCAD,5.94,2544.33,0.0
2023-10-16 00:20:00,GBPUSD,6.42,2550.75,0.0
2023-10-13 17:15:00,EURCAD,5.45,2556.2,0.0
2023-10-16 00:40:00,EURJPY,4.65,2560.85,0.0
2023-10-13 18:45:00,USDMXN,14.39,2575.24,0.0
2023-10-16 02:10:00,GBPCAD,-0.76,2574.48,-0.03
2023-10-16 17:35:00,GBPCAD,-2.97,2571.51,-0.14
2023-10-16 16:30:00,EURCAD,-1.93,2569.58,-0.22
2023-10-16 19:50:00,USDMXN,-6.61,2562.97,-0.48
2023-10-16 17:35:00,EURJPY,3.89,2566.86,-0.33
2023-10-16 17:40:00,GBPUSD,-3.33,2563.53,-0.45
2023-10-16 17:35:00,EURCAD,-4.11,2559.42,-0.61
2023-10-17 02:05:00,EURJPY,1.1,2560.52,-0.57
2023-10-17 02:25:00,EURCAD,-1.26,2559.26,-0.62
2023-10-17 15:30:00,GBPUSD,6.71,2565.97,-0.36
2023-10-17 18:00:00,USDMXN,-9.76,2556.21,-0.74
2023-10-17 23:50:00,XAUUSD,-5.8,2550.41,-0.96
2023-10-17 17:20:00,GBPUSD,-9.13,2541.28,-1.32
2023-10-17 17:25:00,EURJPY,4.4,2545.68,-1.15
2023-10-17 19:20:00,GBPCAD,-3.65,2542.03,-1.29
2023-10-18 02:15:00,EURJPY,-1.26,2540.77,-1.34
2023-10-17 21:30:00,USDMXN,9.61,2550.38,-0.97
2023-10-18 22:05:00,GBPUSD,8.96,2559.34,-0.62
2023-10-18 20:25:00,XAUUSD,23.27,2582.61,0.0
2023-10-18 20:20:00,USDMXN,-3.81,2578.8,-0.15
2023-10-18 22:00:00,USDMXN,7.15,2585.95,0.0
2023-10-19 15:30:00,USDMXN,-8.76,2577.19,-0.34
2023-10-19 15:20:00,EURCAD,1.47,2578.66,-0.28
2023-10-19 23:35:00,EURCAD,1.91,2580.57,-0.21
2023-10-19 19:00:00,EURJPY,4.9,2585.47,-0.02
2023-10-19 17:50:00,USDMXN,6.75,2592.22,0.0
2023-10-20 03:05:00,EURJPY,-4.23,2587.99,-0.16
2023-10-20 04:15:00,USDMXN,12.7,2600.69,0.0
2023-10-20 15:15:00,EURJPY,-1.61,2599.08,-0.06
2023-10-20 15:35:00,GBPCAD,-2.52,2596.56,-0.16
2023-10-20 18:00:00,XAUUSD,24.82,2621.38,0.0
2023-10-20 17:35:00,GBPCAD,-4.03,2617.35,-0.15
2023-10-23 00:10:00,EURJPY,-0.55,2616.8,-0.17
2023-10-20 23:35:00,EURCAD,5.46,2622.26,0.0
2023-10-20 18:15:00,AUDCAD,-1.0,2621.26,-0.04
2023-10-23 01:00:00,AUDCAD,-1.7,2619.56,-0.1
2023-10-23 01:00:00,XAUUSD,-18.46,2601.1,-0.81
2023-10-23 16:35:00,XAUUSD,-6.05,2595.05,-1.04
2023-10-23 15:25:00,AUDCAD,-1.49,2593.56,-1.09
2023-10-23 16:30:00,EURJPY,-3.33,2590.23,-1.22
2023-10-23 16:05:00,EURCAD,-4.12,2586.11,-1.38
2023-10-23 15:45:00,GBPCAD,-3.16,2582.95,-1.5
2023-10-23 15:50:00,AUDCAD,0.93,2583.88,-1.46
2023-10-23 17:10:00,AUDCAD,-2.62,2581.26,-1.56
2023-10-23 18:35:00,GBPCAD,6.67,2587.93,-1.31
2023-10-23 19:50:00,EURCAD,6.5,2594.43,-1.06
2023-10-23 19:55:00,EURJPY,6.32,2600.75,-0.82
2023-10-24 02:20:00,XAUUSD,-4.12,2596.63,-0.98
2023-10-24 02:50:00,GBPCAD,2.97,2599.6,-0.86
2023-10-24 18:20:00,GBPUSD,7.62,2607.22,-0.57
2023-10-25 15:55:00,GBPUSD,-3.13,2604.09,-0.69
2023-10-26 00:10:00,EURCAD,1.66,2605.75,-0.63
2023-10-25 17:20:00,GBPUSD,-2.89,2602.86,-0.74
2023-10-25 17:00:00,GBPCAD,-3.75,2599.11,-0.88
2023-10-26 03:35:00,XAUUSD,11.78,2610.89,-0.43
2023-10-25 19:45:00,GBPUSD,3.51,2614.4,-0.3
2023-10-26 14:35:00,XAUUSD,-2.21,2612.19,-0.38
2023-10-26 15:30:00,XAUUSD,-5.69,2606.5,-0.6
2023-10-26 15:30:00,EURCAD,-3.08,2603.42,-0.72
2023-10-26 16:45:00,GBPCAD,6.43,2609.85,-0.47
2023-10-26 23:35:00,EURCAD,4.94,2614.79,-0.28
2023-10-27 01:00:00,GBPCAD,1.61,2616.4,-0.22
2023-10-26 21:05:00,GBPUSD,-5.25,2611.15,-0.42
2023-10-27 15:50:00,EURCAD,4.15,2615.3,-0.27
2023-10-27 16:30:00,AUDCAD,4.15,2619.45,-0.11
2023-10-27 15:50:00,GBPCAD,5.47,2624.92,0.0
2023-10-29 23:10:00,EURCAD,4.51,2629.43,0.0
2023-10-29 23:30:00,GBPCAD,1.51,2630.94,0.0
2023-10-30 17:05:00,EURCAD,4.64,2635.58,0.0
2023-10-30 17:10:00,GBPCAD,5.14,2640.72,0.0
2023-10-31 01:55:00,XAUUSD,-3.22,2637.5,-0.12
2023-10-31 03:20:00,GBPCAD,0.64,2638.14,-0.1
2023-10-31 23:15:00,GBPUSD,1.02,2639.16,-0.06
2023-10-31 15:45:00,XAUUSD,6.86,2646.02,0.0
2023-10-31 16:00:00,GBPCAD,-3.15,2642.87,-0.12
2023-10-31 16:15:00,XAUUSD,17.41,2660.28,0.0
2023-10-31 17:45:00,GBPCAD,-4.71,2655.57,-0.18
2023-10-31 17:00:00,EURCAD,-3.53,2652.04,-0.31
2023-10-31 18:10:00,EURJPY,-4.19,2647.85,-0.47
2023-11-01 01:55:00,GBPCAD,3.35,2651.2,-0.34
2023-10-31 19:05:00,EURJPY,-3.16,2648.04,-0.46
2023-11-01 03:45:00,EURJPY,-2.7,2645.34,-0.56
2023-11-01 16:00:00,GBPUSD,-5.45,2639.89,-0.77
2023-11-02 00:25:00,GBPUSD,-5.64,2634.25,-0.98
2023-11-02 23:00:00,GBPCAD,11.97,2646.22,-0.53
2023-11-02 18:10:00,EURJPY,-2.83,2643.39,-0.63
2023-11-02 17:40:00,EURCAD,-4.01,2639.38,-0.79
2023-11-03 02:55:00,EURJPY,-2.09,2637.29,-0.86
2023-11-03 14:30:00,USDMXN,7.64,2644.93,-0.58
2023-11-06 00:15:00,EURCAD,-0.41,2644.52,-0.59
2023-11-03 19:50:00,GBPCAD,10.58,2655.1,-0.19
2023-11-06 01:00:00,EURJPY,2.06,2657.16,-0.12
2023-11-06 01:00:00,USDMXN,-3.09,2654.07,-0.23
2023-11-06 18:10:00,EURCAD,3.39,2657.46,-0.11
2023-11-06 19:55:00,GBPCAD,-2.41,2655.05,-0.2
2023-11-06 16:45:00,EURJPY,-1.52,2653.53,-0.25
2023-11-06 17:10:00,GBPUSD,-2.95,2650.58,-0.36
2023-11-06 19:55:00,GBPUSD,-3.62,2646.96,-0.5
2023-11-07 01:50:00,EURJPY,-1.23,2645.73,-0.55
2023-11-06 20:05:00,EURCAD,-3.28,2642.45,-0.67
2023-11-07 20:45:00,USDMXN,9.46,2651.91,-0.31
2023-11-07 15:10:00,GBPCAD,-1.59,2650.32,-0.37
2023-11-07 23:15:00,EURJPY,0.93,2651.25,-0.34
2023-11-07 17:10:00,GBPCAD,3.48,2654.73,-0.21
2023-11-07 16:50:00,EURCAD,-1.95,2652.78,-0.28
2023-11-07 18:50:00,EURCAD,3.98,2656.76,-0.13
2023-11-07 19:25:00,GBPCAD,-3.67,2653.09,-0.27
2023-11-08 16:00:00,GBPUSD,-2.19,2650.9,-0.35
2023-11-08 15:15:00,EURCAD,1.48,2652.38,-0.3
2023-11-08 15:10:00,GBPCAD,2.26,2654.64,-0.21
2023-11-08 20:30:00,GBPCAD,8.07,2662.71,0.0
2023-11-08 15:45:00,EURCAD,-1.91,2660.8,-0.07
2023-11-08 16:50:00,EURJPY,2.61,2663.41,0.0
2023-11-08 18:10:00,EURCAD,7.36,2670.77,0.0
2023-11-08 21:30:00,AUDCAD,-2.53,2668.24,-0.09
2023-11-09 02:25:00,EURCAD,-2.09,2666.15,-0.17
2023-11-09 16:50:00,EURJPY,1.31,2667.46,-0.12
2023-11-09 16:00:00,EURCAD,2.17,2669.63,-0.04
2023-11-09 17:40:00,EURCAD,-3.89,2665.74,-0.19
2023-11-09 20:00:00,EURJPY,-2.43,2663.31,-0.28
2023-11-09 20:00:00,GBPUSD,6.36,2669.67,-0.04
2023-11-10 17:45:00,EURCAD,3.46,2673.13,0.0
2023-11-10 23:05:00,GBPCAD,-2.34,2670.79,-0.09
2023-11-10 16:35:00,EURJPY,-1.86,2668.93,-0.16
2023-11-10 15:50:00,GBPUSD,-2.96,2665.97,-0.27
2023-11-10 20:45:00,GBPUSD,-3.44,2662.53,-0.4
2023-11-13 02:10:00,EURJPY,2.47,2665.0,-0.3
2023-11-13 17:00:00,EURJPY,-1.92,2663.08,-0.38
2023-11-13 16:35:00,EURCAD,-1.73,2661.35,-0.44
2023-11-13 18:10:00,EURCAD,-2.22,2659.13,-0.52
2023-11-14 00:00:00,AUDCAD,-1.75,2657.38,-0.59
2023-11-13 18:05:00,GBPCAD,-2.81,2654.57,-0.69
2023-11-14 01:45:00,EURJPY,2.65,2657.22,-0.6
2023-11-13 21:45:00,GBPCAD,3.13,2660.35,-0.48
2023-11-14 15:25:00,GBPUSD,-2.02,2658.33,-0.55
2023-11-14 23:35:00,GBPCAD,6.57,2664.9,-0.31
2023-11-14 23:35:00,EURJPY,5.53,2670.43,-0.1
2023-11-14 23:35:00,EURCAD,3.18,2673.61,0.0
2023-11-15 00:35:00,AUDCAD,1.29,2674.9,0.0
2023-11-15 00:45:00,GBPUSD,8.26,2683.16,0.0
2023-11-15 15:30:00,USDMXN,-3.69,2679.47,-0.14
2023-11-15 15:30:00,GBPUSD,-2.88,2676.59,-0.24
2023-11-15 15:50:00,EURJPY,3.11,2679.7,-0.13
2023-11-15 16:00:00,USDMXN,-5.49,2674.21,-0.33
2023-11-16 00:45:00,EURJPY,2.44,2676.65,-0.24
2023-11-15 17:50:00,AUDCAD,1.6,2678.25,-0.18
2023-11-16 01:10:00,USDMXN,6.23,2684.48,0.0
2023-11-16 01:35:00,GBPUSD,-2.4,2682.08,-0.09
2023-11-16 00:00:00,AUDCAD,-3.12,2678.96,-0.21
2023-11-16 15:30:00,XAUUSD,8.61,2687.57,0.0
2023-11-16 15:35:00,GBPUSD,5.39,2692.96,0.0
2023-11-16 15:35:00,GBPCAD,3.1,2696.06,0.0
2023-11-16 17:00:00,EURCAD,6.67,2702.73,0.0
2023-11-17 00:20:00,GBPUSD,-2.24,2700.49,-0.08
2023-11-17 00:00:00,AUDCAD,-2.12,2698.37,-0.16
2023-11-17 03:10:00,USDMXN,4.98,2703.35,0.0
2023-11-16 21:10:00,EURCAD,-2.01,2701.34,-0.07
2023-11-16 23:15:00,XAUUSD,-1.39,2699.95,-0.13
2023-11-17 21:55:00,USDMXN,-5.71,2694.24,-0.34
2023-11-17 16:00:00,EURCAD,1.91,2696.15,-0.27
2023-11-20 02:55:00,GBPCAD,3.25,2699.4,-0.15
2023-11-17 20:50:00,GBPUSD,4.68,2704.08,0.0
2023-11-20 07:10:00,USDMXN,1.76,2705.84,0.0
2023-11-20 15:40:00,USDMXN,2.35,2708.19,0.0
2023-11-20 16:10:00,GBPCAD,-1.32,2706.87,-0.05
2023-11-20 16:15:00,GBPUSD,-2.43,2704.44,-0.14
2023-11-20 15:50:00,EURCAD,-1.45,2702.99,-0.19
2023-11-20 16:50:00,GBPCAD,5.72,2708.71,0.0
2023-11-20 16:30:00,AUDCAD,0.53,2709.24,0.0
2023-11-20 22:05:00,AUDCAD,2.78,2712.02,0.0
2023-11-21 00:40:00,GBPUSD,4.04,2716.06,0.0
2023-11-21 01:20:00,EURCAD,0.41,2716.47,0.0
2023-11-21 01:20:00,GBPCAD,2.58,2719.05,0.0
2023-11-21 15:20:00,GBPUSD,3.16,2722.21,0.0
2023-11-21 17:05:00,USDMXN,-3.74,2718.47,-0.14
2023-11-21 17:15:00,GBPUSD,-2.81,2715.66,-0.24
2023-11-21 16:20:00,AUDCAD,1.43,2717.09,-0.19
2023-11-21 17:25:00,AUDCAD,-3.16,2713.93,-0.3
2023-11-21 20:20:00,GBPUSD,-3.72,2710.21,-0.44
2023-11-22 03:05:00,GBPCAD,1.55,2711.76,-0.38
2023-11-22 03:25:00,XAUUSD,-6.98,2704.78,-0.64
2023-11-22 16:00:00,EURJPY,4.18,2708.96,-0.49
2023-11-22 16:00:00,GBPCAD,-3.52,2705.44,-0.62
2023-11-22 16:55:00,XAUUSD,6.98,2712.42,-0.36
2023-11-22 20:30:00,EURJPY,5.68,2718.1,-0.15
2023-11-23 23:10:00,EURJPY,0.98,2719.08,-0.11
2023-11-23 16:15:00,EURCAD,-2.02,2717.06,-0.19
2023-11-24 00:30:00,USDMXN,-0.16,2716.9,-0.2
2023-11-24 01:00:00,GBPUSD,-0.02,2716.88,-0.2
2023-11-24 00:00:00,EURCAD,-2.72,2714.16,-0.3
2023-11-23 18:30:00,GBPCAD,-2.59,2711.57,-0.39
2023-11-27 00:05:00,EURJPY,2.3,2713.87,-0.31
2023-11-27 00:40:00,GBPUSD,1.82,2715.69,-0.24
