entry_time,exit_time,side,entry,exit,sl,tp,R,reason,gross_$,fee_$,net_$,cum_net_$,ny_hour,win,minutes_held,open,high,low,close,volume,atr_m5,rsi_m5,ema20_m5,ema50_m5,range_m5,ema50_h1,ema_slope_h1,rsi_h1,hi_5d,lo_5d,hi_20d,lo_20d,ema50_d1,rsi_d1,risk_price,risk_atr_m5,trend_ext,slope_align,d1_align,opp5_atr,opp20_atr,sup5_atr,sup20_atr,atr_q
2023-01-20 16:45:00,2023-01-20 17:25:00,L,1923.04,1928.37212,1920.37394,1928.37212,2.0,tp,10.66,0.34,10.32,27.3,9,True,40.0,1923.04,1924.72,1923.04,1924.66,1091,2.060612784143378,46.38107671303163,1925.0069331847099,1926.701042703336,1.6800000000000637,1920.3576944695099,0.18621655226502298,50.77168825615776,1937.39,1893.58,1937.39,1796.94,1847.1043404840682,58.506597626180685,2.666060000000016,1.29381901370098,1.3017028483617696,0.18621655226502298,75.93565951593177,6.963947865617851,6.963947865617851,14.296718057219527,61.19538856128238,Q2
2023-01-24 17:15:00,2023-01-25 02:15:00,L,1928.09,1936.4,1916.73243,1950.80514,0.732,time,16.62,0.34,16.28,43.58,10,True,540.0,1928.09,1929.76,1926.86,1927.0,1800,3.4757064744398405,43.190307436364186,1928.2865615802375,1931.8925678492103,2.900000000000091,1929.3530870029194,0.22558828559522226,53.17278891696342,1942.37,1896.49,1942.37,1796.94,1853.7875053834096,61.2766984309259,11.357569999999896,3.267701137458775,-0.3634043933825234,0.22558828559522226,74.30249461659037,4.108517248224017,4.108517248224017,9.091676823801038,37.7333359316933,Q3
2023-01-25 16:05:00,2023-01-25 17:05:00,L,1924.32,1933.89981,1919.53009,1933.89981,2.0,tp,19.16,0.34,18.82,62.4,9,True,60.0,1924.32,1925.44,1922.81,1925.14,881,2.0990714106502617,51.218507980130006,1924.7026926046851,1925.5888476685723,2.630000000000109,1930.1631163753711,0.016199331617599455,50.28927036947254,1942.37,1900.85,1942.37,1796.94,1857.4005443879817,63.54136664249662,4.7899099999999635,2.2819185548890495,-2.783667266260893,0.016199331617599455,66.91945561201828,8.59904046542577,8.59904046542577,11.181134610722635,60.68397642581365,Q2
2023-02-01 17:35:00,2023-02-01 19:00:00,L,1929.12,1922.54707,1922.54707,1942.26586,-1.0,sl,-13.15,0.34,-13.49,48.91,10,False,85.0,1929.12,1929.54,1927.66,1928.47,684,2.1293003127374006,49.612849962390726,1928.3766124313865,1928.57134424774,1.8799999999998818,1925.3299956952292,0.26204099203141595,63.24136389306851,1949.04,1900.71,1949.04,1825.0,1870.9464364377518,62.49847255324942,6.572929999999815,3.0868966489511958,1.7799294360213278,0.26204099203141595,58.17356356224809,9.355185776679468,9.355185776679468,13.342411039932799,48.898691921077386,Q2
2023-02-01 20:05:00,2023-02-01 21:40:00,L,1925.45,1935.57248,1920.38876,1935.57248,2.0,tp,20.24,0.34,19.9,68.81,13,True,95.0,1925.45,1926.56,1925.41,1926.18,415,1.412403609063929,51.56179064361156,1925.4489277901694,1926.733918798038,1.1499999999998636,1925.3995519336304,0.07185502311699565,52.27997723878329,1949.04,1900.71,1949.04,1825.0,1870.9464364377518,62.49847255324942,5.061239999999998,3.583423298779544,0.03571788265472397,0.07185502311699565,54.503563562248246,16.702024724812336,16.702024724812336,17.516239579985534,71.11989756707952,Q1_low
2023-02-03 14:15:00,2023-02-03 14:15:00,S,1915.2,1916.09307,1916.09307,1913.41386,-1.0,sl,-1.79,0.34,-2.13,66.68,7,False,0.0,1915.2,1916.4,1915.1,1915.32,422,1.2307083926115348,64.70457084841019,1913.2071580946094,1912.9732272254766,1.300000000000182,1925.1747180441212,-0.4071313487397674,40.50074857770722,1959.69,1900.71,1959.69,1825.0,1872.3118161811005,38.11345318045665,0.8930699999998524,0.7256552448665589,8.104859042161074,0.4071313487397674,-42.888183818899506,11.773706986146868,73.29112285372308,36.149911926409516,36.149911926409516,Q1_low
2023-02-03 14:45:00,2023-02-03 15:25:00,S,1915.89,1913.66702,1917.00149,1913.66702,2.0,tp,4.45,0.34,4.11,70.79,7,True,40.0,1915.89,1916.94,1915.87,1916.45,408,1.1149033495381584,67.43952861523061,1914.438492452599,1913.5994143863197,1.0700000000001637,1925.1747180441212,-0.4071313487397674,40.50074857770722,1959.69,1900.71,1959.69,1825.0,1872.3118161811005,38.11345318045665,1.1114900000000034,0.9969384345830794,8.327823257475368,0.4071313487397674,-43.57818381889956,13.615529997544883,81.52276162561598,39.285916593706375,39.285916593706375,Q1_low
2023-02-03 15:30:00,2023-02-03 15:30:00,S,1913.5,1905.85233,1917.32383,1905.85233,2.0,tp,15.3,0.34,14.96,85.75,8,True,0.0,1913.5,1913.56,1893.98,1896.68,1125,3.8383258556371214,12.403891925324217,1912.8763067255225,1913.2487150678012,19.579999999999927,1923.6659055718028,-1.5088124723183682,20.765629917900583,1959.69,1900.71,1959.69,1825.0,1872.3118161811005,38.11345318045665,3.8238300000000436,0.9962233910870832,2.648525934001339,1.5088124723183682,-41.18818381889946,3.332181914991936,23.056927246034963,12.03389231067069,12.03389231067069,Q4_high
2023-02-03 15:35:00,2023-02-03 23:35:00,S,1896.56,1865.17,1917.36185,1854.95629,1.509,time,62.78,0.34,62.44,148.19,8,True,480.0,1896.56,1897.62,1890.93,1892.67,1162,4.218549074885482,10.478116354025175,1910.951896561187,1912.4417066337699,6.689999999999827,1923.6659055718028,-1.5088124723183682,20.765629917900583,1959.69,1900.71,1959.69,1825.0,1872.3118161811005,38.11345318045665,20.80185000000006,4.931043738199194,6.425409563959778,1.5088124723183682,-24.248183818899406,-0.9837505564902662,16.963178270467917,14.964860874995,14.964860874995,Q4_high
2023-02-06 21:30:00,2023-02-06 21:50:00,S,1869.58,1866.10705,1871.31648,1866.10705,2.0,tp,6.95,0.34,6.61,154.8,14,True,20.0,1869.58,1869.78,1868.84,1868.84,256,1.164752042848379,55.569478182042275,1868.1985052903613,1867.951537704153,0.9400000000000546,1887.394135725204,-0.8871075806205226,33.105528426046746,1959.69,1860.25,1959.69,1860.25,1872.1239018210574,38.64812425042732,1.7364800000000287,1.4908580849135062,15.294358859109588,0.8871075806205226,2.5439018210574886,8.010288590851998,8.010288590851998,77.36410556502466,77.36410556502466,Q1_low
2023-02-06 22:15:00,2023-02-07 03:00:00,S,1866.3,1871.31154,1871.31154,1856.27691,-1.0,sl,-10.02,0.34,-10.36,144.44,15,False,285.0,1866.3,1866.78,1866.11,1866.65,269,1.1154276945503514,45.73302468540004,1867.2978221239825,1867.5855374565785,0.6700000000000728,1886.6457382457843,-0.7483974794197366,38.38348504591513,1959.69,1860.25,1959.69,1860.25,1872.1239018210574,38.64812425042732,5.011539999999968,4.492931298447102,18.240302213390944,0.7483974794197366,5.823901821057461,5.423928444271609,5.423928444271609,83.72573180339337,83.72573180339337,Q1_low
2023-02-10 22:20:00,2023-02-10 22:30:00,S,1864.28,1862.75996,1865.04002,1862.75996,2.0,tp,3.04,0.34,2.7,147.14,15,True,10.0,1864.28,1864.35,1863.28,1863.68,202,0.8001801234826244,55.24009145669691,1863.440184965951,1862.688082851544,1.0699999999999363,1867.9192629724873,-0.15221481520370617,49.29130825102185,1890.11,1852.7,1959.69,1852.7,1871.626239939055,39.35475359537745,0.7600199999999404,0.9498111458856351,4.5480547012942445,0.15221481520370617,7.346239939055067,14.471741624373632,14.471741624373632,32.28023196524803,119.23565357353178,Q1_low
2023-02-13 14:05:00,2023-02-13 14:05:00,S,1862.0,1860.48753,1862.75623,1860.48753,2.0,tp,3.02,0.34,2.68,149.82,7,True,0.0,1862.0,1862.0,1859.97,1859.97,341,1.0623343477299318,47.650129208318525,1860.6214044156263,1860.2293666320825,2.0299999999999727,1864.8007967892943,-0.16901211384856651,47.3499749146429,1890.11,1852.7,1959.69,1852.7,1870.907171706151,36.57539864873864,0.7562299999999595,0.711856866546698,2.636455081471492,0.16901211384856651,8.907171706151075,8.754306042982444,8.754306042982444,26.46059600733729,91.95786638053329,Q1_low
2023-02-13 14:10:00,2023-02-13 14:30:00,S,1859.99,1862.76354,1862.76354,1854.44293,-1.0,sl,-5.55,0.34,-5.89,143.93,7,False,20.0,1859.99,1860.96,1859.35,1860.92,279,1.1353564346992913,52.910829974161295,1860.6498420903285,1860.2564502935695,1.6100000000001273,1864.8007967892943,-0.16901211384856651,47.3499749146429,1890.11,1852.7,1959.69,1852.7,1870.907171706151,36.57539864873864,2.7735399999999117,2.442880416434604,4.237256814040476,0.16901211384856651,10.917171706151066,6.420891076317176,6.420891076317176,26.529113747417504,87.81383268982523,Q1_low
2023-02-13 20:55:00,2023-02-13 21:25:00,S,1854.87,1853.02602,1855.79199,1853.02602,2.0,tp,3.69,0.34,3.35,147.28,13,True,30.0,1854.87,1855.36,1854.87,1855.05,183,0.9198853397277201,61.664352296943086,1853.4667072454197,1854.057303428128,0.4900000000000091,1862.5627222722928,-0.30664172539968604,42.4787186160927,1890.11,1850.58,1959.69,1850.58,1870.907171706151,36.57539864873864,0.9219900000000507,1.0022879593591019,8.362696892821376,0.30664172539968604,16.037171706151184,4.663624709216232,4.663624709216232,38.30912231999568,113.9489841538579,Q1_low
2023-02-13 21:30:00,2023-02-14 02:15:00,S,1852.78,1855.79355,1855.79355,1846.75291,-1.0,sl,-6.03,0.34,-6.37,140.91,14,False,285.0,1852.78,1852.83,1851.64,1852.0,270,0.9354701125293948,38.381960532948,1853.6968280617064,1854.0595208739715,1.1899999999998272,1862.1763410067128,-0.38638126557998476,39.22543231390924,1890.11,1850.38,1959.69,1850.38,1870.907171706151,36.57539864873864,3.013550000000123,3.2214284129846313,10.044512252033725,0.38638126557998476,18.127171706151103,2.565554973755989,2.565554973755989,39.905069654298465,114.28478426844524,Q1_low
2023-02-14 16:05:00,2023-02-14 16:30:00,S,1862.48,1845.56694,1870.93653,1845.56694,2.0,tp,33.83,0.34,33.49,174.4,9,True,25.0,1862.48,1863.5,1859.03,1860.2,892,5.265319177525843,49.74694898055309,1860.641322293694,1859.9020669977417,4.470000000000027,1860.264293047292,-0.16793032846089773,45.754693467979635,1890.11,1849.36,1959.69,1849.36,1870.2547336000275,36.97084051752108,8.45652999999993,1.6060811728366347,-0.4208115174034116,0.16793032846089773,7.774733600027503,2.491776767494115,2.491776767494115,5.24754512849554,18.462318564641834,Q4_high
2023-02-14 20:50:00,2023-02-15 03:50:00,S,1854.54,1858.99689,1858.99689,1845.62621,-1.0,sl,-8.91,0.34,-9.25,165.15,13,False,420.0,1854.54,1854.63,1853.84,1853.88,222,1.8689406865545988,53.2409683385978,1853.1162173817347,1853.1794653854022,0.790000000000191,1858.9337867512472,-0.2181137449488233,44.87842730074894,1890.11,1843.16,1959.69,1843.16,1870.2547336000275,36.97084051752108,4.45688999999993,2.3847145241490937,2.3509503446828104,0.2181137449488233,15.714733600027557,6.0890107866285295,6.0890107866285295,19.032171676658933,56.261817593497106,Q2
2023-02-17 15:15:00,2023-02-17 15:45:00,S,1827.78,1828.94051,1828.94051,1825.45899,-1.0,sl,-2.32,0.34,-2.66,162.49,8,False,30.0,1827.78,1828.74,1827.78,1828.71,468,1.2050745979336026,68.24207426735995,1826.5538550114723,1825.2650702618898,0.9600000000000364,1834.8510139369432,-0.295143425997594,44.764040852589446,1872.15,1818.8,1959.69,1818.8,1866.620863418366,35.6212389206799,1.160509999999931,0.9630192205444472,5.867698106879227,0.295143425997594,38.8408634183661,7.451820837812399,7.451820837812399,36.81929739128467,109.46210319775413,Q1_low
2023-02-17 15:55:00,2023-02-17 17:00:00,S,1827.05,1830.43161,1830.43161,1820.28677,-1.0,sl,-6.76,0.34,-7.1,155.39,8,False,65.0,1827.05,1829.23,1826.76,1827.62,536,1.9161374192436462,55.92610256632166,1827.0573148295728,1825.8697148676342,2.4700000000000273,1834.8510139369432,-0.295143425997594,44.764040852589446,1872.15,1818.8,1959.69,1818.8,1866.620863418366,35.6212389206799,3.381610000000137,1.7648055750275753,4.071218409806195,0.295143425997594,39.570863418366116,4.305536710021825,4.305536710021825,23.536934014786052,69.22259263239944,Q2
2023-02-21 16:50:00,2023-02-22 01:50:00,S,1835.86,1835.39,1844.0207,1819.5386,0.058,time,0.94,0.34,0.6,155.99,9,True,540.0,1835.86,1836.94,1834.03,1835.62,908,2.5070085828839,44.32717748001405,1837.8040611770737,1836.0449760028343,2.910000000000082,1838.5201213860666,-0.14694373004340378,41.89034111348837,1870.41,1818.8,1959.69,1818.8,1864.4140996030362,33.73871856150514,8.160700000000134,3.255154392256844,1.061073904663987,0.14694373004340378,28.55409960303632,6.804922853664596,6.804922853664596,13.781364864836682,49.39352854450708,Q3
2023-02-24 22:35:00,2023-02-27 01:00:00,S,1812.32,1810.08336,1813.43832,1810.08336,2.0,tp,4.47,0.34,4.13,160.12,15,True,3025.0,1812.32,1812.42,1811.16,1811.5,446,0.8831867913864181,50.78770485959505,1811.5709719393658,1811.533040667495,1.259999999999991,1822.4176835431103,-0.4741911650248767,29.523109370197318,1847.38,1808.87,1959.69,1808.87,1859.3105258475066,27.99837406383287,1.1183200000000397,1.266232705138753,11.433236594559075,0.4741911650248767,46.99052584750666,3.906308420424029,3.906308420424029,39.69715165798995,166.8616440341687,Q1_low
2023-02-27 14:25:00,2023-02-27 15:35:00,S,1810.33,1813.41885,1813.41885,1804.1523,-1.0,sl,-6.18,0.34,-6.52,153.6,7,False,70.0,1810.33,1810.76,1810.04,1810.49,390,1.0884859309136854,47.10979089545598,1811.0703730122777,1810.6002702680787,0.7200000000000273,1817.012256426852,-0.23111250721854049,45.219857160275055,1847.38,1806.6,1959.69,1806.6,1857.6575640495653,31.403649074305648,3.088850000000093,2.8377491268144213,6.139037939831629,0.23111250721854049,47.32756404956535,3.4267783294810443,3.4267783294810443,34.03810646307579,137.2181263515514,Q1_low
2023-03-08 14:15:00,2023-03-08 16:30:00,S,1815.0,1816.62917,1816.62917,1811.74166,-1.0,sl,-3.26,0.34,-3.6,150.0,7,False,135.0,1815.0,1815.07,1814.44,1814.63,247,0.7917115495703588,47.43630366149424,1815.080217933224,1814.475698923354,0.6299999999998818,1827.3268239943798,-0.4990540405867705,34.47858344969377,1858.2,1809.31,1890.11,1804.69,1851.3595296749108,36.69269695463317,1.629169999999931,2.0577822830600856,15.569842325868823,0.4990540405867705,36.359529674910846,7.186960962092657,13.02241959915188,54.56532751536031,94.8704108721922,Q1_low
2023-03-08 18:20:00,2023-03-08 22:55:00,S,1820.53,1812.86526,1824.36237,1812.86526,2.0,tp,15.33,0.34,14.99,164.99,11,True,275.0,1820.53,1821.7,1820.26,1821.03,763,1.7236818595443546,58.91729456108933,1819.6933520122461,1817.6543502041845,1.4400000000000546,1825.9576235842253,-0.3394948401723923,45.23897239183825,1858.2,1809.31,1890.11,1804.69,1851.3595296749108,36.69269695463317,3.8323700000000827,2.2233627271642504,3.14885461848516,0.3394948401723923,30.829529674910873,6.509321855348626,9.189630854609755,21.854380952850498,40.367077958570036,Q2
2023-03-14 15:55:00,2023-03-14 16:05:00,L,1898.89,1906.86828,1894.90086,1906.86828,2.0,tp,15.96,0.34,15.62,180.61,8,True,10.0,1898.89,1902.37,1898.31,1902.27,1533,4.091377199649568,45.10956928935556,1904.0987652879778,1904.816327563985,4.059999999999945,1888.1606386091012,0.5758923016692279,51.7770106115524,1914.54,1809.31,1914.54,1804.69,1855.6125411572334,62.26874735220049,3.989140000000134,0.9750115438737376,2.6224327084332177,0.5758923016692279,43.27745884276669,3.8251178603968143,3.8251178603968143,21.89482798302557,23.0240321053919,Q4_high
2023-03-14 16:10:00,2023-03-15 01:10:00,L,1906.83,1904.24,1894.93538,1930.61924,-0.218,time,-5.18,0.34,-5.52,175.09,9,False,540.0,1906.83,1906.83,1904.6,1905.75,1210,3.7462150244830266,52.552306809154004,1904.371939435292,1904.8474509922676,2.230000000000018,1888.920613565607,0.7599749565058573,56.44723568022835,1914.54,1809.31,1914.54,1804.69,1855.6125411572334,62.26874735220049,11.894620000000032,3.1751033836189038,4.780661632433759,0.7599749565058573,51.21745884276652,2.0580772725569876,2.0580772725569876,26.031607732782938,27.264852479762578,Q4_high
2023-03-15 21:15:00,2023-03-16 03:05:00,L,1919.81,1908.50023,1908.50023,1942.42955,-1.0,sl,-22.62,0.34,-22.96,152.13,14,False,350.0,1919.81,1921.44,1917.78,1918.52,831,3.697746084294552,45.259689578146975,1919.6656061513236,1922.176091127764,3.660000000000082,1904.1283211276339,0.5147624029539202,53.860860852485054,1937.29,1811.84,1937.29,1804.69,1858.0606767981262,64.90765485361892,11.309769999999844,3.058557765238631,4.240874985703029,0.5147624029539202,61.74932320187372,4.727203978186299,4.727203978186299,29.19886805061638,31.13247837350147,Q4_high
2023-03-16 17:30:00,2023-03-16 17:35:00,L,1918.51,1914.85499,1914.85499,1925.82002,-1.0,sl,-7.31,0.34,-7.65,144.48,10,False,5.0,1918.51,1919.74,1917.27,1918.18,1501,3.4501117216910973,38.20966989198115,1923.214785582035,1924.5989926486293,2.4700000000000273,1912.358511734175,0.256387276156147,50.572177273835045,1937.29,1815.37,1937.29,1804.69,1860.4602581001604,65.1305081643893,3.6550099999999475,1.059388882110872,1.7829823385573846,0.256387276156147,58.049741899839546,5.443301989883047,5.443301989883047,29.89468409140249,32.99023602175127,Q3
2023-03-20 15:25:00,2023-03-20 16:00:00,L,1980.37,1972.09376,1972.09376,1996.92248,-1.0,sl,-16.55,0.34,-16.89,127.59,8,False,35.0,1980.37,1982.17,1979.63,1981.27,975,3.0623980745784496,51.94716340471812,1979.7293660385305,1982.6855005231707,2.5399999999999636,1956.6053988701988,0.8667184134612853,54.54516171368789,2009.71,1875.4,2009.71,1804.69,1869.825074855242,72.28687568796691,8.276239999999916,2.7025356594567382,7.76012802746828,0.8667184134612853,110.54492514475783,9.580727026821588,9.580727026821588,34.277059168556754,57.36680722808475,Q3
2023-03-23 15:15:00,2023-03-23 18:25:00,L,1974.68,1991.65094,1966.19453,1991.65094,2.0,tp,33.94,0.34,33.6,161.19,8,True,190.0,1974.68,1976.52,1973.76,1976.4,1023,2.5546859693863135,54.128278921667324,1974.4541700085038,1975.822238872201,2.759999999999991,1963.973735004091,0.8165822447310802,66.33159112360723,2009.71,1913.28,2009.71,1804.69,1880.9925665968926,68.7377027333973,8.485470000000078,3.3215315313445184,4.190834068925106,0.8165822447310802,93.68743340310743,13.71205714509595,13.71205714509595,24.034265164398892,66.54046800156615,Q3
2023-03-24 16:05:00,2023-03-24 18:00:00,L,1990.6,1985.41794,1985.41794,2000.96412,-1.0,sl,-10.36,0.34,-10.7,150.49,9,False,115.0,1990.6,1994.94,1989.79,1994.47,1731,4.320578135672078,47.4742620642045,1995.587126830423,1995.0182734611392,5.150000000000091,1981.2968506425382,0.5315571166311202,56.00133939724401,2009.71,1928.04,2009.71,1804.69,1884.7759953577988,64.591825428882,5.182059999999865,1.1993904142631089,2.1532186354071348,0.5315571166311202,105.82400464220109,4.423019188617801,4.423019188617801,14.47954371742164,43.02896375488903,Q4_high
2023-03-31 15:35:00,2023-03-31 16:05:00,L,1986.05,1975.83429,1975.83429,2006.48141,-1.0,sl,-20.43,0.34,-20.77,129.72,8,False,30.0,1986.05,1987.19,1984.11,1985.95,1599,2.7570583207659896,69.02687233873789,1980.5950048065392,1979.810880304684,3.0800000000001546,1973.6613201456448,0.239946116504143,55.16922463776436,2002.93,1943.93,2009.71,1809.31,1900.0339683094012,59.670581807024625,10.215709999999945,3.7052934002359907,4.493441346903827,0.239946116504143,86.01603169059877,6.122467512878132,8.581610269827973,15.27715234848487,64.10455617453046,Q3
