entry_time,exit_time,side,entry,sl,tp,exit,qty,pnl,balance_after,result,exit_minus_entry,cumulative_pnl
2025-06-07 09:40:00+00:00,2025-06-07 10:35:00+00:00,buy,20.18,19.95,20.41,20.41,434.7826086956514,100.0,10100.0,win,0.23000000000000043,100.0
2025-06-07 10:55:00+00:00,2025-06-07 14:15:00+00:00,buy,20.490000000000002,20.169999999999998,20.810000000000006,20.810000000000006,315.6249999999962,100.99999999999999,10201.0,win,0.32000000000000384,201.0
2025-06-07 14:30:00+00:00,2025-06-07 16:05:00+00:00,buy,20.89,20.64,21.14,20.64,408.04,-102.01,10098.99,loss,-0.25,98.99
2025-06-07 21:10:00+00:00,2025-06-08 02:45:00+00:00,buy,20.64,20.509999999999998,20.770000000000003,20.509999999999998,776.8453846153694,-100.9899,9998.0001,loss,-0.13000000000000256,-1.999900000000011
2025-06-08 06:05:00+00:00,2025-06-08 11:40:00+00:00,sell,20.209999999999997,20.36,20.059999999999995,20.36,666.5333399999905,-99.980001,9898.020099,loss,0.15000000000000213,-101.97990100000001
2025-06-08 12:05:00+00:00,2025-06-08 16:35:00+00:00,sell,20.24,20.53,19.949999999999996,20.53,341.31103789654856,-98.98020099,9799.03989801,loss,0.2900000000000027,-200.96010199
2025-06-08 19:10:00+00:00,2025-06-08 20:35:00+00:00,buy,20.62,20.45,20.790000000000003,20.790000000000003,576.4141116476412,97.9903989801,9897.0302969901,win,0.1700000000000017,-102.9697030099
2025-06-08 21:05:00+00:00,2025-06-08 22:00:00+00:00,buy,20.87,20.63,21.110000000000003,21.110000000000003,412.37626237458414,98.97030296990101,9996.000599960002,win,0.240000000000002,-3.9994000399989886
2025-06-08 22:55:00+00:00,2025-06-09 02:45:00+00:00,buy,21.17,20.9,21.440000000000005,20.9,370.22224444295875,-99.96000599960001,9896.040593960402,loss,-0.2700000000000031,-103.959406039599
2025-06-09 08:05:00+00:00,2025-06-09 09:10:00+00:00,sell,20.27,20.46,20.08,20.08,520.8442417873862,98.96040593960404,9995.000999900007,win,-0.19000000000000128,-4.999000099994959
2025-06-09 11:10:00+00:00,2025-06-09 11:55:00+00:00,sell,20.09,20.28,19.9,20.28,526.05268420526,-99.95000999900007,9895.050989901007,loss,0.19000000000000128,-104.94901009899503
2025-06-09 17:20:00+00:00,2025-06-09 19:20:00+00:00,buy,20.75,20.4,21.1,21.1,282.71574256859907,98.95050989901007,9994.001499800017,win,0.3500000000000014,-5.99850019998496
2025-06-09 19:30:00+00:00,2025-06-10 00:15:00+00:00,buy,21.14,20.83,21.450000000000003,21.450000000000003,322.3871451548369,99.94001499800017,10093.941514798018,win,0.3100000000000023,93.9415147980152
2025-06-10 00:25:00+00:00,2025-06-10 03:20:00+00:00,buy,21.51,21.08,21.940000000000005,21.940000000000005,234.74282592553354,100.93941514798018,10194.880929945999,win,0.43000000000000327,194.88092994599538
2025-06-10 08:10:00+00:00,2025-06-10 08:30:00+00:00,buy,21.61,21.439999999999998,21.78,21.439999999999998,599.6988782321116,-101.94880929946,10092.93212064654,loss,-0.1700000000000017,92.93212064653538
2025-06-10 09:45:00+00:00,2025-06-10 14:30:00+00:00,buy,21.61,21.349999999999998,21.87,21.87,388.18969694794146,100.92932120646539,10193.861441853005,win,0.26000000000000156,193.86144185300077
2025-06-10 14:40:00+00:00,2025-06-10 18:30:00+00:00,buy,22.060000000000002,21.419999999999998,22.700000000000006,21.419999999999998,159.27908502895218,-101.93861441853005,10091.922827434475,loss,-0.6400000000000041,91.92282743447072
2025-06-10 19:00:00+00:00,2025-06-11 01:15:00+00:00,buy,21.86,21.38,22.34,22.34,210.24839223821803,100.91922827434475,10192.84205570882,win,0.4800000000000004,192.84205570881545
2025-06-11 01:25:00+00:00,2025-06-11 04:05:00+00:00,buy,22.41,22.0,22.82,22.0,248.60590379777602,-101.9284205570882,10090.913635151732,loss,-0.41000000000000014,90.91363515172725
2025-06-11 06:05:00+00:00,2025-06-11 10:20:00+00:00,buy,22.09,21.88,22.3,22.3,480.5196969119853,100.90913635151732,10191.82277150325,win,0.21000000000000085,191.82277150324455
