entry_time,exit_time,side,entry,sl,tp,exit,qty,pnl,balance_after,result,exit_minus_entry,cumulative_pnl
2024-12-30 19:10:00+00:00,2024-12-31 05:05:00+00:00,buy,28.9523,28.8567,29.047900000000002,28.8567,1046.0251046024994,-100.0,9900.0,loss,-0.09560000000000102,-100.0
2024-12-31 07:40:00+00:00,2024-12-31 07:55:00+00:00,sell,28.8507,28.8863,28.8151,28.8151,2780.8988764045926,99.0,9999.0,win,-0.035599999999998744,-1.0
2024-12-31 08:05:00+00:00,2024-12-31 08:20:00+00:00,sell,28.8017,28.8833,28.720100000000002,28.8833,1225.3676470588518,-99.99000000000001,9899.01,loss,0.08159999999999812,-100.99000000000001
2024-12-31 11:05:00+00:00,2024-12-31 14:00:00+00:00,buy,28.9603,28.8827,29.0379,28.8827,1275.6456185566956,-98.9901,9800.0199,loss,-0.07760000000000034,-199.9801
2024-12-31 17:05:00+00:00,2024-12-31 18:20:00+00:00,buy,28.935299999999998,28.817700000000002,29.052899999999994,28.817700000000002,833.3350255102329,-98.000199,9702.019701,loss,-0.11759999999999593,-297.980299
2024-12-31 19:35:00+00:00,2024-12-31 22:20:00+00:00,sell,28.8387,28.8953,28.7821,28.8953,1714.1377563604378,-97.02019700999999,9604.999503989999,loss,0.05659999999999954,-395.00049601
2024-12-31 23:35:00+00:00,2025-01-02 01:00:00+00:00,sell,28.878700000000002,28.9013,28.856100000000005,28.9013,4249.9997805271,-96.04999503989998,9508.949508950098,loss,0.022599999999997067,-491.05049104989996
2025-01-02 02:05:00+00:00,2025-01-02 03:00:00+00:00,buy,28.9843,28.9307,29.0379,29.0379,1774.057744207127,95.08949508950099,9604.0390040396,win,0.053599999999999426,-395.960995960399
2025-01-02 03:10:00+00:00,2025-01-02 12:15:00+00:00,buy,29.1903,28.971700000000002,29.4089,29.4089,439.34304684536426,96.040390040396,9700.079394079996,win,0.21859999999999857,-299.92060592000297
2025-01-02 12:25:00+00:00,2025-01-02 15:10:00+00:00,buy,29.4113,29.2607,29.5619,29.2607,644.0955772961454,-97.00079394079997,9603.078600139195,loss,-0.15060000000000073,-396.9213998608029
2025-01-02 16:25:00+00:00,2025-01-02 16:40:00+00:00,buy,29.3693,29.2577,29.4809,29.4809,860.4909139909731,96.03078600139196,9699.109386140588,win,0.11159999999999926,-300.89061385941096
2025-01-02 17:15:00+00:00,2025-01-03 10:00:00+00:00,buy,29.4923,29.3357,29.6489,29.6489,619.3556440702764,96.99109386140589,9796.100480001995,win,0.15660000000000096,-203.89951999800508
2025-01-03 11:05:00+00:00,2025-01-03 15:35:00+00:00,buy,29.6903,29.5597,29.8209,29.8209,750.0842633998399,97.96100480001995,9894.061484802014,win,0.13060000000000116,-105.93851519798513
2025-01-03 15:45:00+00:00,2025-01-03 17:20:00+00:00,buy,29.8273,29.6727,29.981900000000003,29.6727,639.9781038034853,-98.94061484802015,9795.120869953995,loss,-0.15460000000000207,-204.8791300460053
2025-01-03 20:30:00+00:00,2025-01-03 21:05:00+00:00,buy,29.6053,29.5377,29.6729,29.6729,1448.9823772121558,97.95120869953996,9893.072078653535,win,0.06759999999999877,-106.92792134646533
2025-01-06 07:30:00+00:00,2025-01-06 07:35:00+00:00,sell,29.5407,29.595299999999998,29.486100000000004,29.486100000000004,1811.9179631234545,98.93072078653535,9992.00279944007,win,-0.054599999999997095,-7.997200559929979
2025-01-06 11:00:00+00:00,2025-01-06 13:10:00+00:00,buy,29.714299999999998,29.6337,29.794899999999995,29.794899999999995,1239.7025805757387,99.9200279944007,10091.922827434471,win,0.0805999999999969,91.92282743447072
2025-01-06 13:20:00+00:00,2025-01-06 13:35:00+00:00,buy,29.9243,29.7207,30.127899999999997,30.127899999999997,495.6740092060202,100.91922827434472,10192.842055708816,win,0.203599999999998,192.84205570881545
2025-01-06 13:45:00+00:00,2025-01-06 15:40:00+00:00,buy,30.2293,29.8907,30.567899999999998,29.8907,301.02900341727195,-101.92842055708816,10090.913635151728,loss,-0.33859999999999957,90.91363515172729
2025-01-06 16:55:00+00:00,2025-01-06 17:05:00+00:00,buy,29.8873,29.701700000000002,30.072899999999997,30.072899999999997,543.6914674112002,100.90913635151729,10191.822771503246,win,0.18559999999999732,191.82277150324458
2025-01-06 17:20:00+00:00,2025-01-09 15:00:00+00:00,buy,30.0873,29.7457,30.4289,30.4289,298.3554675498611,101.91822771503246,10293.740999218278,win,0.3415999999999997,293.740999218277
2025-01-09 15:15:00+00:00,2025-01-09 15:55:00+00:00,buy,30.4303,30.3187,30.5419,30.3187,922.378225736411,-102.93740999218278,10190.803589226096,loss,-0.11159999999999926,190.80358922609423
2025-01-09 23:05:00+00:00,2025-01-10 01:00:00+00:00,sell,30.0817,30.1353,30.028100000000002,30.1353,1901.2693263481724,-101.90803589226095,10088.895553333836,loss,0.053599999999999426,88.89555333383328
2025-01-10 05:05:00+00:00,2025-01-10 06:10:00+00:00,buy,30.2633,30.2107,30.315900000000003,30.2107,1918.0409797211976,-100.88895553333836,9988.006597800497,loss,-0.052600000000001756,-11.993402199505084
2025-01-10 07:10:00+00:00,2025-01-10 09:25:00+00:00,buy,30.2773,30.1977,30.3569,30.1977,1254.774698216155,-99.88006597800496,9888.126531822492,loss,-0.07959999999999923,-111.87346817751005
2025-01-10 10:05:00+00:00,2025-01-10 10:35:00+00:00,buy,30.275299999999998,30.186700000000002,30.363899999999994,30.363899999999994,1116.041369280241,98.8812653182249,9987.007797140717,win,0.08859999999999602,-12.992202859285143
2025-01-10 12:10:00+00:00,2025-01-10 13:10:00+00:00,buy,30.3413,30.2727,30.4099,30.4099,1455.8320403995215,99.87007797140717,10086.877875112124,win,0.0686,86.87787511212203
2025-01-10 16:00:00+00:00,2025-01-10 16:05:00+00:00,buy,30.3563,30.262700000000002,30.4499,30.4499,1077.6578926402005,100.86877875112123,10187.746653863245,win,0.09359999999999857,187.74665386324324
2025-01-10 16:15:00+00:00,2025-01-13 05:45:00+00:00,buy,30.5073,30.1807,30.8339,30.1807,311.933455415287,-101.87746653863246,10085.869187324613,loss,-0.3265999999999991,85.86918732461078
2025-01-13 07:30:00+00:00,2025-01-13 07:40:00+00:00,sell,30.1747,30.2323,30.117100000000004,30.117100000000004,1751.0189561328302,100.85869187324613,10186.727879197859,win,-0.05759999999999721,186.7278791978569
2025-01-13 07:50:00+00:00,2025-01-13 08:20:00+00:00,sell,30.1147,30.243299999999998,29.9861,30.243299999999998,792.1250294866221,-101.86727879197859,10084.86060040588,loss,0.12859999999999872,84.86060040587832
2025-01-13 09:35:00+00:00,2025-01-13 10:05:00+00:00,sell,30.2207,30.2943,30.147100000000002,30.2943,1370.2256250551654,-100.84860600405881,9984.01199440182,loss,0.073599999999999,-15.988005598180493
2025-01-13 11:20:00+00:00,2025-01-13 11:25:00+00:00,sell,30.2207,30.304299999999998,30.137100000000004,30.137100000000004,1194.2598079428442,99.8401199440182,10083.852114345838,win,-0.08359999999999701,83.8521143458377
2025-01-13 11:40:00+00:00,2025-01-13 14:00:00+00:00,sell,30.0407,30.275299999999998,29.806100000000004,29.806100000000004,429.83171842906967,100.83852114345838,10184.690635489296,win,-0.2345999999999968,184.69063548929608
