exported_at_utc,symbol,bar_index,signal_bar_utc,trend,side,model_entry,model_sl,model_tp,setup_qty,start_balance,pip_size,lookback_bars,rr,pending_offset_ticks,risk_per_trade
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,278,2026-05-07T11:30:00+00:00,bear,sell,81306.8,81580.63,81032.97,0.36519008143738585,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,279,2026-05-07T11:35:00+00:00,bear,sell,81306.8,81573.85,81039.75,0.37446171129001654,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,280,2026-05-07T11:40:00+00:00,bear,sell,81256.29,81499.08,81013.49999999999,0.41187857819513424,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,281,2026-05-07T11:45:00+00:00,bear,sell,81226.11,81473.5,80978.72,0.4042200573992491,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,282,2026-05-07T11:50:00+00:00,bear,sell,81182.37,81473.5,80891.23999999999,0.34348916291690446,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,283,2026-05-07T11:55:00+00:00,bear,sell,81182.37,81473.5,80891.23999999999,0.34348916291690446,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,284,2026-05-07T12:00:00+00:00,bear,sell,81180.72,81362.4,80999.04000000001,0.5504183179216416,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,285,2026-05-07T12:05:00+00:00,bear,sell,81100.88,81320.67,80881.09000000001,0.4549797534009869,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,286,2026-05-07T12:10:00+00:00,bear,sell,81097.1,81303.56,80890.64000000001,0.4843553230650196,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,287,2026-05-07T12:15:00+00:00,bear,sell,81097.1,81303.56,80890.64000000001,0.4843553230650196,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,288,2026-05-07T12:20:00+00:00,bear,sell,81097.1,81269.96,80924.24,0.5785028346638879,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,289,2026-05-07T12:25:00+00:00,bear,sell,81052.69,81221.58,80883.8,0.5921013677541616,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,290,2026-05-07T12:30:00+00:00,bear,sell,80973.18,81203.23,80743.12999999999,0.434688111280151,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,291,2026-05-07T12:35:00+00:00,bear,sell,80973.18,81203.23,80743.12999999999,0.434688111280151,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,292,2026-05-07T12:40:00+00:00,bear,sell,80900.25,81203.23,80597.27,0.3300547890949942,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,293,2026-05-07T12:45:00+00:00,bear,sell,80834.88,81175.64,80494.12000000001,0.29346167390539246,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,294,2026-05-07T12:50:00+00:00,bear,sell,80834.88,81090.67,80579.09000000001,0.3909456976426072,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,295,2026-05-07T12:55:00+00:00,bear,sell,80834.88,81090.67,80579.09000000001,0.3909456976426072,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,296,2026-05-07T13:00:00+00:00,bear,sell,80834.88,81090.67,80579.09000000001,0.3909456976426072,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,297,2026-05-07T13:05:00+00:00,bear,sell,80834.88,80981.34,80688.42000000001,0.6827802813055139,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,298,2026-05-07T13:10:00+00:00,bear,sell,80864.91,80980.56,80749.26000000001,0.8646779074795075,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,299,2026-05-07T13:15:00+00:00,bear,sell,80798.47,80980.56,80616.38,0.5491789774287545,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,300,2026-05-07T13:20:00+00:00,bear,sell,80798.47,80980.56,80616.38,0.5491789774287545,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,301,2026-05-07T13:25:00+00:00,bear,sell,80782.82,80980.56,80585.08000000002,0.5057145746940666,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,302,2026-05-07T13:30:00+00:00,bear,sell,80555.1,80970.55,80139.65000000001,0.2407028523288018,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,303,2026-05-07T13:35:00+00:00,bear,sell,80555.1,80945.79,80164.41000000002,0.25595740868720246,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,304,2026-05-07T13:40:00+00:00,bear,sell,80555.1,80929.89,80180.31000000001,0.2668160836735284,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,305,2026-05-07T13:45:00+00:00,bear,sell,80555.1,80890.14,80220.06000000001,0.29847182425979557,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,306,2026-05-07T13:50:00+00:00,bear,sell,80555.1,80901.67,80208.53000000001,0.2885419972877115,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,307,2026-05-07T13:55:00+00:00,bear,sell,80597.3,80901.67,80292.93000000001,0.32854749153990714,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,308,2026-05-07T14:00:00+00:00,bear,sell,80661.56,80901.67,80421.45,0.41647578193327955,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,309,2026-05-07T14:05:00+00:00,bear,sell,80789.55,80955.48,80623.62000000001,0.6026637738805775,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,310,2026-05-07T14:10:00+00:00,bear,sell,80800.57,81030.72,80570.42000000001,0.4344992396263416,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,311,2026-05-07T14:15:00+00:00,bear,sell,80800.57,81030.72,80570.42000000001,0.4344992396263416,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,312,2026-05-07T14:20:00+00:00,bear,sell,80814.04,81030.72,80597.35999999999,0.4615100609193119,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,313,2026-05-07T14:25:00+00:00,bear,sell,80820.03,81030.72,80609.34,0.4746309744173852,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,314,2026-05-07T14:30:00+00:00,bear,sell,80849.4,81030.72,80668.07999999999,0.5515111405250174,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,315,2026-05-07T14:35:00+00:00,bear,sell,80849.4,80982.75,80716.04999999999,0.7499062617172526,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,316,2026-05-07T14:40:00+00:00,bear,sell,80849.4,80982.75,80716.04999999999,0.7499062617172526,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,317,2026-05-07T14:45:00+00:00,bear,sell,80860.24,80991.04,80729.44000000002,0.7645259938838601,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,318,2026-05-07T14:50:00+00:00,bear,sell,80849.84,80991.04,80708.64,0.7082152974504395,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,319,2026-05-07T14:55:00+00:00,bear,sell,80769.2,80991.04,80547.36,0.45077533357375393,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,320,2026-05-07T15:00:00+00:00,bear,sell,80769.2,80991.04,80547.36,0.45077533357375393,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,321,2026-05-07T15:05:00+00:00,bear,sell,80769.2,81000.39,80538.01,0.432544660236165,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,322,2026-05-07T15:10:00+00:00,bear,sell,80769.2,81000.39,80538.01,0.432544660236165,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,323,2026-05-07T15:15:00+00:00,bear,sell,80769.2,81085.37,80453.03,0.3162855425878501,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,324,2026-05-07T15:20:00+00:00,bear,sell,80813.82,81094.65,80532.99000000002,0.35608731260906795,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,325,2026-05-07T15:25:00+00:00,bear,sell,80829.42,81094.65,80564.19,0.3770312558911192,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,326,2026-05-07T15:30:00+00:00,bear,sell,80912.43,81094.65,80730.20999999999,0.5487871803314639,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,327,2026-05-07T15:35:00+00:00,bear,sell,80955.5,81094.65,80816.35,0.7186489399928436,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,328,2026-05-07T15:40:00+00:00,bear,sell,80955.5,81094.65,80816.35,0.7186489399928436,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,329,2026-05-07T15:45:00+00:00,bear,sell,80955.5,81074.86,80836.14,0.8378016085790844,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,330,2026-05-07T15:50:00+00:00,bear,sell,80987.12,81120.31,80853.93,0.7508071176514622,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,331,2026-05-07T15:55:00+00:00,bear,sell,80987.12,81151.13,80823.10999999999,0.6097189195780399,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,332,2026-05-07T16:00:00+00:00,bear,sell,80987.12,81169.97,80804.26999999999,0.5468963631391677,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,333,2026-05-07T16:05:00+00:00,bear,sell,80999.51,81169.97,80829.04999999999,0.5866478939340387,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,334,2026-05-07T16:10:00+00:00,bear,sell,80989.26,81169.97,80808.54999999999,0.5533728072602316,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,335,2026-05-07T16:15:00+00:00,bear,sell,80885.41,81169.97,80600.85,0.3514197357323616,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,336,2026-05-07T16:20:00+00:00,bear,sell,80850.13,81169.97,80530.29000000001,0.31265632816408545,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,337,2026-05-07T16:25:00+00:00,bear,sell,80850.13,81151.99,80548.27,0.3312794010468423,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,338,2026-05-07T16:30:00+00:00,bear,sell,80850.13,81127.98,80572.28000000001,0.3599064243296856,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,339,2026-05-07T16:35:00+00:00,bear,sell,80744.71,81127.98,80361.44000000002,0.26091267252851186,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,340,2026-05-07T16:40:00+00:00,bear,sell,80647.1,81127.98,80166.22000000002,0.20795208783896618,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,341,2026-05-07T16:45:00+00:00,bear,sell,80556.4,81127.98,79984.81999999999,0.17495363728611865,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,342,2026-05-07T16:50:00+00:00,bear,sell,80274.05,81086.2,79461.90000000001,0.1231299636766616,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,343,2026-05-07T16:55:00+00:00,bear,sell,80243.84,80955.8,79531.87999999999,0.14045732906342925,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,344,2026-05-07T17:00:00+00:00,bear,sell,80243.84,80836.65,79651.03,0.16868811254870936,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,345,2026-05-07T17:05:00+00:00,bear,sell,80243.84,80705.11,79782.56999999999,0.2167927677932645,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,346,2026-05-07T17:10:00+00:00,bear,sell,80243.84,80631.95,79855.73,0.25765891113344114,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,347,2026-05-07T17:15:00+00:00,bear,sell,80243.84,80676.16,79811.51999999999,0.23131014063656177,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,348,2026-05-07T17:20:00+00:00,bear,sell,80346.94,80676.16,80017.72,0.3037482534475416,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,349,2026-05-07T17:25:00+00:00,bear,sell,80346.94,80676.16,80017.72,0.3037482534475416,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,350,2026-05-07T17:30:00+00:00,bear,sell,80346.94,80676.16,80017.72,0.3037482534475416,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,351,2026-05-07T17:35:00+00:00,bear,sell,80173.53,80676.16,79670.9,0.1989535045659811,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,352,2026-05-07T17:40:00+00:00,bear,sell,80028.63,80672.93,79384.33000000002,0.1552072016141577,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,353,2026-05-07T17:45:00+00:00,bear,sell,80028.63,80547.41,79509.85,0.19275993677474118,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,354,2026-05-07T17:50:00+00:00,bear,sell,80028.63,80539.77,79517.49,0.1956411159369255,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,355,2026-05-07T17:55:00+00:00,bear,sell,80028.63,80423.47,79633.79000000001,0.25326714618579904,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,356,2026-05-07T18:00:00+00:00,bear,sell,80028.63,80294.72,79762.54000000001,0.3758126949528404,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,357,2026-05-07T18:05:00+00:00,bear,sell,80063.25,80294.72,79831.78,0.4320214282628397,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,358,2026-05-07T18:10:00+00:00,bear,sell,80043.22,80294.72,79791.72,0.3976143141153082,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,359,2026-05-07T18:15:00+00:00,bear,sell,80043.22,80294.72,79791.72,0.3976143141153082,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,360,2026-05-07T18:20:00+00:00,bear,sell,79898.18,80294.72,79501.63999999998,0.2521813688404649,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,361,2026-05-07T18:25:00+00:00,bear,sell,79783.21,80261.98,79304.44000000002,0.2088685590158159,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,362,2026-05-07T18:30:00+00:00,bear,sell,79683.04,80261.98,79104.09999999999,0.17272947110235878,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,363,2026-05-07T18:35:00+00:00,bear,sell,79683.04,80261.98,79104.09999999999,0.17272947110235878,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,364,2026-05-07T18:40:00+00:00,bear,sell,79683.04,80200.55,79165.52999999998,0.19323298100519448,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,365,2026-05-07T18:45:00+00:00,bear,sell,79683.04,80038.57,79327.50999999998,0.2812702162967857,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,366,2026-05-07T18:50:00+00:00,bear,sell,79683.04,80040.18,79325.9,0.2800022400179206,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,367,2026-05-07T18:55:00+00:00,bear,sell,79784.21,80058.27,79510.15000000001,0.36488360213092336,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,368,2026-05-07T19:00:00+00:00,bear,sell,79833.03,80058.27,79607.79,0.4439708755105562,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,369,2026-05-07T19:05:00+00:00,bear,sell,79811.32,80058.27,79564.37000000001,0.40494027130998655,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,370,2026-05-07T19:10:00+00:00,bear,sell,79647.84,80058.27,79237.40999999999,0.24364690690251237,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,371,2026-05-07T19:15:00+00:00,bear,sell,79647.84,80058.27,79237.40999999999,0.24364690690251237,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,372,2026-05-07T19:20:00+00:00,bear,sell,79647.84,80008.18,79287.5,0.2775156796359021,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,373,2026-05-07T19:25:00+00:00,bear,sell,79647.84,79953.66,79342.01999999999,0.32698973252239133,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,374,2026-05-07T19:30:00+00:00,bear,sell,79647.84,80000.07,79295.60999999999,0.2839054027198053,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,375,2026-05-07T19:35:00+00:00,bear,sell,79693.3,80010.53,79376.07,0.3152286984207083,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,376,2026-05-07T19:40:00+00:00,bear,sell,79693.3,80010.53,79376.07,0.3152286984207083,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,377,2026-05-07T19:45:00+00:00,bear,sell,79731.67,80010.53,79452.81,0.3586028831671799,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,378,2026-05-07T19:50:00+00:00,bear,sell,79747.4,80010.53,79484.26999999999,0.3800402842701259,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,379,2026-05-07T19:55:00+00:00,bear,sell,79747.4,80010.53,79484.26999999999,0.3800402842701259,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,380,2026-05-07T20:00:00+00:00,bear,sell,79736.19,79934.4,79537.98000000001,0.5045154129458862,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,381,2026-05-07T20:05:00+00:00,bear,sell,79736.19,79934.4,79537.98000000001,0.5045154129458862,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,382,2026-05-07T20:10:00+00:00,bear,sell,79736.19,79934.4,79537.98000000001,0.5045154129458862,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,383,2026-05-07T20:15:00+00:00,bear,sell,79736.19,79922.26,79550.12000000001,0.5374321491911864,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,384,2026-05-07T20:20:00+00:00,bear,sell,79698.75,79922.26,79475.24,0.4474072748422994,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,385,2026-05-07T20:25:00+00:00,bear,sell,79698.75,79922.26,79475.24,0.4474072748422994,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,386,2026-05-07T20:30:00+00:00,bear,sell,79487.46,79924.04,79050.88000000002,0.2290530945073135,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,387,2026-05-07T20:35:00+00:00,bear,sell,79487.46,79924.04,79050.88000000002,0.2290530945073135,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,388,2026-05-07T20:40:00+00:00,bear,sell,79487.46,79924.04,79050.88000000002,0.2290530945073135,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,389,2026-05-07T20:45:00+00:00,bear,sell,79487.46,79924.04,79050.88000000002,0.2290530945073135,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,390,2026-05-07T20:50:00+00:00,bear,sell,79487.46,79924.04,79050.88000000002,0.2290530945073135,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,391,2026-05-07T20:55:00+00:00,bear,sell,79642.77,79938.76,79346.78000000001,0.3378492516639182,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,392,2026-05-07T21:00:00+00:00,bear,sell,79709.77,80124.94,79294.6,0.24086518775441487,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,393,2026-05-07T21:05:00+00:00,bear,sell,79819.46,80158.03,79480.89000000001,0.2953598960333232,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,394,2026-05-07T21:10:00+00:00,bear,sell,79819.46,80205.51,79433.41000000002,0.2590338039114182,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,395,2026-05-07T21:15:00+00:00,bear,sell,79841.77,80205.51,79478.03000000001,0.2749216473305178,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,396,2026-05-07T21:20:00+00:00,bear,sell,79915.71,80205.51,79625.91000000002,0.3450655624568807,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,397,2026-05-07T21:25:00+00:00,bear,sell,80061.5,80205.51,79917.49,0.694396222484575,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,398,2026-05-07T21:30:00+00:00,bear,sell,80073.01,80205.51,79940.51,0.7547169811320755,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,399,2026-05-07T21:35:00+00:00,bear,sell,80073.01,80228.59,79917.43,0.6427561383211138,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,400,2026-05-07T21:40:00+00:00,bear,sell,80108.57,80239.51,79977.63000000002,0.7637085688102133,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,401,2026-05-07T21:45:00+00:00,bear,sell,80060.87,80239.55,79882.18999999999,0.5596597268860296,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,402,2026-05-07T21:50:00+00:00,bear,sell,80053.22,80239.55,79866.89,0.5366822304513448,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,403,2026-05-07T21:55:00+00:00,bear,sell,79987.23,80239.55,79734.90999999999,0.3963221306277633,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,404,2026-05-07T22:00:00+00:00,bear,sell,79987.23,80259.41,79715.04999999999,0.36740392387389675,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,405,2026-05-07T22:05:00+00:00,bear,sell,79987.23,80259.41,79715.04999999999,0.36740392387389675,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,406,2026-05-07T22:10:00+00:00,bear,sell,79987.23,80259.41,79715.04999999999,0.36740392387389675,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,407,2026-05-07T22:15:00+00:00,bear,sell,79987.23,80259.41,79715.04999999999,0.36740392387389675,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,408,2026-05-07T22:20:00+00:00,bear,sell,79955.12,80259.41,79650.82999999999,0.328633869006531,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,409,2026-05-07T22:25:00+00:00,bear,sell,79948.4,80190.77,79706.02999999998,0.4125923175310307,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,410,2026-05-07T22:30:00+00:00,bear,sell,79917.19,80186.24,79648.14,0.3716781267422372,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,411,2026-05-07T22:35:00+00:00,bear,sell,79917.19,80186.24,79648.14,0.3716781267422372,10000.0,1.0,5,1.0,3.0,0.01
2026-05-09T20:40:35.523837+00:00,BTCUSD.i,412,2026-05-07T22:40:00+00:00,bear,sell,79917.19,80186.24,79648.14,0.3716781267422372,10000.0,1.0,5,1.0,3.0,0.01
